run_id,window_index,t_start,mean_o22,stall_s,label
S3A_BigBuckBunny_rep1,0,0.0,3.0911,12.68,Critical
S3A_BigBuckBunny_rep1,1,10.0,1.9102,0,Critical
S3A_BigBuckBunny_rep1,2,20.0,1.9972,0,Critical
S3A_BigBuckBunny_rep1,3,30.0,1.6764,0.821,Critical
S3A_BigBuckBunny_rep1,4,40.0,1.6764,0,Critical
S3A_BigBuckBunny_rep1,5,50.0,3.7993,0,Good
S3A_BigBuckBunny_rep1,6,60.0,3.9221,0.415,Degraded
S3A_BigBuckBunny_rep1,7,70.0,3.3504,8.292,Critical
S3A_BigBuckBunny_rep1,8,80.0,2.922,0,Degraded
S3A_BigBuckBunny_rep1,9,90.0,2.9282,0,Degraded
S3A_BigBuckBunny_rep1,10,100.0,2.8804,0,Degraded
S3A_BigBuckBunny_rep1,11,110.0,3.3894,0,Good
S3A_BigBuckBunny_rep1,12,120.0,3.5148,3.747,Critical
S3A_BigBuckBunny_rep1,13,130.0,2.3762,5.952,Critical
S3A_BigBuckBunny_rep1,14,140.0,1.9009,0,Critical
S3A_BigBuckBunny_rep1,15,150.0,2.14,0,Degraded
S3A_BigBuckBunny_rep1,16,160.0,2.7458,0,Degraded
S3A_BigBuckBunny_rep1,17,170.0,2.6389,0,Degraded
S3A_BigBuckBunny_rep1,18,180.0,1.6764,0,Critical
S3A_BigBuckBunny_rep1,19,190.0,1.6764,0,Critical
S3A_BigBuckBunny_rep1,20,200.0,2.3023,0,Degraded
S3A_BigBuckBunny_rep1,21,210.0,3.3343,0,Good
S3A_BigBuckBunny_rep1,22,220.0,2.9381,0,Degraded
S3A_BigBuckBunny_rep1,23,230.0,2.9381,0,Degraded
S3A_BigBuckBunny_rep1,24,240.0,3.6725,0,Good
S3A_BigBuckBunny_rep1,25,250.0,4.2697,0,Excellent
S3A_BigBuckBunny_rep1,26,260.0,4.2533,0,Excellent
