run_id,window_index,t_start,mean_o22,stall_s,label
S5F_TheSwissAccount_rep1,0,0.0,3.9865,0.354,Degraded
S5F_TheSwissAccount_rep1,1,10.0,3.8071,0,Good
S5F_TheSwissAccount_rep1,2,20.0,3.8071,0,Good
S5F_TheSwissAccount_rep1,3,30.0,3.7639,0,Good
S5F_TheSwissAccount_rep1,4,40.0,3.7256,0,Good
S5F_TheSwissAccount_rep1,5,50.0,3.3941,0,Good
S5F_TheSwissAccount_rep1,6,60.0,2.8969,0,Degraded
S5F_TheSwissAccount_rep1,7,70.0,2.8969,0,Degraded
S5F_TheSwissAccount_rep1,8,80.0,2.9798,0,Degraded
S5F_TheSwissAccount_rep1,9,90.0,2.6231,0.25,Degraded
S5F_TheSwissAccount_rep1,10,100.0,2.7695,0,Degraded
S5F_TheSwissAccount_rep1,11,110.0,2.7867,0,Degraded
S5F_TheSwissAccount_rep1,12,120.0,2.736,0,Degraded
S5F_TheSwissAccount_rep1,13,130.0,2.764,0,Degraded
S5F_TheSwissAccount_rep1,14,140.0,3.2284,0,Good
S5F_TheSwissAccount_rep1,15,150.0,2.8969,0,Degraded
S5F_TheSwissAccount_rep1,16,160.0,2.8969,0,Degraded
S5F_TheSwissAccount_rep1,17,170.0,3.1455,0,Good
S5F_TheSwissAccount_rep1,18,180.0,3.0625,0,Good
S5F_TheSwissAccount_rep1,19,190.0,2.7683,0,Degraded
S5F_TheSwissAccount_rep1,20,200.0,2.8219,0,Degraded
S5F_TheSwissAccount_rep1,21,210.0,2.7919,0,Degraded
S5F_TheSwissAccount_rep1,22,220.0,2.7919,0,Degraded
S5F_TheSwissAccount_rep1,23,230.0,2.8444,0,Degraded
S5F_TheSwissAccount_rep1,24,240.0,2.8535,0,Degraded
S5F_TheSwissAccount_rep1,25,250.0,2.8348,0,Degraded
S5F_TheSwissAccount_rep1,26,260.0,2.8348,0,Degraded
S5F_TheSwissAccount_rep1,27,270.0,3.5474,0,Good
S5F_TheSwissAccount_rep1,28,280.0,2.8783,0,Degraded
S5F_TheSwissAccount_rep1,29,290.0,2.8969,0,Degraded
