run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,rq_akhir_durasi,rq_akhir_laju_efektif,rq_akhir_slack,rq_akhir_ukuran,rq_akhir_unduh,rq_n_chunk_100s,rq_n_chunk_10s,rq_n_chunk_110s,rq_n_chunk_120s,rq_n_chunk_130s,rq_n_chunk_140s,rq_n_chunk_150s,rq_n_chunk_160s,rq_n_chunk_170s,rq_n_chunk_180s,rq_n_chunk_190s,rq_n_chunk_200s,rq_n_chunk_20s,rq_n_chunk_30s,rq_n_chunk_40s,rq_n_chunk_50s,rq_n_chunk_60s,rq_n_chunk_70s,rq_n_chunk_80s,rq_n_chunk_90s,rq_ukuran_rata_100s,rq_ukuran_rata_10s,rq_ukuran_rata_110s,rq_ukuran_rata_120s,rq_ukuran_rata_130s,rq_ukuran_rata_140s,rq_ukuran_rata_150s,rq_ukuran_rata_160s,rq_ukuran_rata_170s,rq_ukuran_rata_180s,rq_ukuran_rata_190s,rq_ukuran_rata_200s,rq_ukuran_rata_20s,rq_ukuran_rata_30s,rq_ukuran_rata_40s,rq_ukuran_rata_50s,rq_ukuran_rata_60s,rq_ukuran_rata_70s,rq_ukuran_rata_80s,rq_ukuran_rata_90s,rq_unduh_rata_100s,rq_unduh_rata_10s,rq_unduh_rata_110s,rq_unduh_rata_120s,rq_unduh_rata_130s,rq_unduh_rata_140s,rq_unduh_rata_150s,rq_unduh_rata_160s,rq_unduh_rata_170s,rq_unduh_rata_180s,rq_unduh_rata_190s,rq_unduh_rata_200s,rq_unduh_rata_20s,rq_unduh_rata_30s,rq_unduh_rata_40s,rq_unduh_rata_50s,rq_unduh_rata_60s,rq_unduh_rata_70s,rq_unduh_rata_80s,rq_unduh_rata_90s,label
CONT_s10_bola_BigBuckBunny,11,,,0.575375,,,,,,,,,,,,,,3.931,0.399683,1.551,196394.0,2.38,9,0,9,9,10,10,10,10,10,10,10,10,2,5,6,6,6,8,9,9,1309553.778,0.0,1309553.778,1309553.778,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,196621.0,179962.2,713356.833,713356.833,713356.833,607086.75,1309553.778,1309553.778,10.798667,0.0,10.798667,10.798667,9.7391,9.7391,9.7391,9.7391,9.7391,9.7391,9.7391,9.7391,2.432,1.8002,6.6985,6.6985,6.6985,5.55125,10.798667,10.798667,Good
CONT_s10_bola_BigBuckBunny,12,,,0.582552,,,,,,,,,,,,,,3.931,0.399683,1.551,196394.0,2.38,9,0,9,9,9,10,10,10,10,10,10,10,0,2,5,6,6,6,8,9,1309553.778,0.0,1309553.778,1309553.778,1309553.778,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,0.0,196621.0,179962.2,713356.833,713356.833,713356.833,607086.75,1309553.778,10.798667,0.0,10.798667,10.798667,10.798667,9.7391,9.7391,9.7391,9.7391,9.7391,9.7391,9.7391,0.0,2.432,1.8002,6.6985,6.6985,6.6985,5.55125,10.798667,Good
CONT_s10_bola_BigBuckBunny,13,,,1.758722,,,,,,,,,,,,,,3.931,0.399683,1.551,196394.0,2.38,9,0,9,9,9,9,10,10,10,10,10,10,0,0,2,5,6,6,6,8,1309553.778,0.0,1309553.778,1309553.778,1309553.778,1309553.778,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,1179959.7,0.0,0.0,196621.0,179962.2,713356.833,713356.833,713356.833,607086.75,10.798667,0.0,10.798667,10.798667,10.798667,10.798667,9.7391,9.7391,9.7391,9.7391,9.7391,9.7391,0.0,0.0,2.432,1.8002,6.6985,6.6985,6.6985,5.55125,Degraded
CONT_s10_bola_BigBuckBunny,14,,,0.389536,,,,,,,,,,,,,,32.654,0.92096,1.352,3759130.0,31.302,9,1,10,10,10,10,10,11,11,11,11,11,1,1,1,3,6,7,7,7,957313.778,3759130.0,1554511.4,1554511.4,1554511.4,1554511.4,1554511.4,1414429.727,1414429.727,1414429.727,1414429.727,1414429.727,3759130.0,3759130.0,3759130.0,1384124.0,776490.167,1148467.286,1148467.286,1148467.286,8.412444,31.302,12.849,12.849,12.849,12.849,12.849,11.699364,11.699364,11.699364,11.699364,11.699364,31.302,31.302,31.302,12.055333,6.717167,10.213286,10.213286,10.213286,Critical
CONT_s10_bola_BigBuckBunny,15,,,0.460839,,,,,,,,,,,,,,32.654,0.92096,1.352,3759130.0,31.302,7,0,9,10,10,10,10,10,11,11,11,11,1,1,1,1,3,6,7,7,1148467.286,0.0,957313.778,1554511.4,1554511.4,1554511.4,1554511.4,1554511.4,1414429.727,1414429.727,1414429.727,1414429.727,3759130.0,3759130.0,3759130.0,3759130.0,1384124.0,776490.167,1148467.286,1148467.286,10.213286,0.0,8.412444,12.849,12.849,12.849,12.849,12.849,11.699364,11.699364,11.699364,11.699364,31.302,31.302,31.302,31.302,12.055333,6.717167,10.213286,10.213286,Degraded
CONT_s10_bola_BigBuckBunny,16,,,0.460948,,,,,,,,,,,,,,32.654,0.92096,1.352,3759130.0,31.302,7,0,7,9,10,10,10,10,10,11,11,11,0,1,1,1,1,3,6,7,1148467.286,0.0,1148467.286,957313.778,1554511.4,1554511.4,1554511.4,1554511.4,1554511.4,1414429.727,1414429.727,1414429.727,0.0,3759130.0,3759130.0,3759130.0,3759130.0,1384124.0,776490.167,1148467.286,10.213286,0.0,10.213286,8.412444,12.849,12.849,12.849,12.849,12.849,11.699364,11.699364,11.699364,0.0,31.302,31.302,31.302,31.302,12.055333,6.717167,10.213286,Degraded
CONT_s10_bola_BigBuckBunny,17,,,0.265793,,,,,,,,,,,,,,3.738,0.184242,2.492,86087.0,1.246,10,3,10,10,12,13,13,13,13,13,14,14,3,3,4,4,4,4,6,9,984438.8,601705.667,984438.8,984438.8,868411.75,1334633.154,1334633.154,1334633.154,1334633.154,1334633.154,1240274.571,1240274.571,601705.667,601705.667,1391061.75,1391061.75,1391061.75,1391061.75,992914.833,718228.667,10.2028,10.178333,10.2028,10.2028,8.853917,12.232692,12.232692,12.232692,12.232692,12.232692,11.373429,11.373429,10.178333,10.178333,15.45925,15.45925,15.45925,15.45925,11.116833,7.870889,Degraded
CONT_s10_bola_BigBuckBunny,18,,,0.318138,,,,,,,,,,,,,,4.05,0.260437,1.974,131846.0,2.076,10,1,11,11,11,13,14,14,14,14,14,15,4,4,4,5,5,5,5,7,659590.4,131846.0,906930.364,906930.364,906930.364,811752.846,1248719.786,1248719.786,1248719.786,1248719.786,1248719.786,1166379.333,484240.75,484240.75,484240.75,1139218.6,1139218.6,1139218.6,1139218.6,869905.0,7.2914,2.076,9.464,9.464,9.464,8.332538,11.507214,11.507214,11.507214,11.507214,11.507214,10.7536,8.15275,8.15275,8.15275,12.7826,12.7826,12.7826,12.7826,9.825286,Degraded
CONT_s10_bola_BigBuckBunny,19,,,0.187477,,,,,,,,,,,,,,1.764,0.219193,0.415,48332.0,1.349,11,4,14,15,15,15,17,18,18,18,18,18,5,8,8,8,9,9,9,9,608553.636,151188.75,514332.786,705399.267,705399.267,705399.267,656326.0,1004824.0,1004824.0,1004824.0,1004824.0,1004824.0,147320.2,317714.75,317714.75,317714.75,700094.222,700094.222,700094.222,700094.222,7.668545,3.89425,6.320786,7.978733,7.978733,7.978733,7.288235,9.815444,9.815444,9.815444,9.815444,9.815444,3.5306,6.0235,6.0235,6.0235,8.832222,8.832222,8.832222,8.832222,Degraded
CONT_s10_bola_BigBuckBunny,20,,,0.208402,,,,,,,,,,,,,,4.158,0.211507,0.419,109931.0,3.739,14,5,16,19,20,20,20,22,23,23,23,23,9,10,13,13,13,14,14,14,465781.143,44017.6,432136.125,390565.632,540053.85,540053.85,540053.85,517165.0,795953.043,795953.043,795953.043,795953.043,91649.222,95668.9,212446.615,212446.615,212446.615,465781.143,465781.143,465781.143,6.122929,1.2462,5.661562,4.985368,6.2956,6.2956,6.2956,5.915045,7.952565,7.952565,7.952565,7.952565,2.423111,2.3884,4.186077,4.186077,4.186077,6.122929,6.122929,6.122929,Critical
CONT_s10_bola_BigBuckBunny,21,,,0.195121,,,,,,,,,,,,,,0.416,0.238212,0.416,12387.0,0.0,21,7,21,23,26,27,27,27,29,30,30,30,12,16,17,20,20,20,21,21,324139.333,40855.714,324139.333,313050.783,296412.962,410632.111,410632.111,410632.111,402193.793,619763.667,619763.667,619763.667,42173.167,69427.062,73098.765,152389.8,152389.8,152389.8,324139.333,324139.333,4.468571,1.159857,4.468571,4.291478,3.955423,4.964111,4.964111,4.964111,4.767241,6.3676,6.3676,6.3676,1.195833,1.870437,1.882529,3.1269,3.1269,3.1269,4.468571,4.468571,Critical
CONT_s10_bola_BigBuckBunny,22,,,0.103308,,,,,,,,,,,,,,3.953,0.099863,2.081,49345.0,1.872,24,3,24,24,26,29,30,30,30,32,33,33,10,15,19,20,23,23,23,24,288978.333,42851.333,288978.333,288978.333,281873.923,270182.448,373854.033,373854.033,373854.033,368505.438,567317.091,567317.091,41454.4,42308.8,65230.895,68561.65,138102.174,138102.174,138102.174,288978.333,4.079083,1.352667,4.079083,4.079083,3.952385,3.686172,4.602967,4.602967,4.602967,4.447125,5.911697,5.911697,1.2177,1.2272,1.788684,1.80305,2.895478,2.895478,2.895478,4.079083,Critical
CONT_s10_bola_BigBuckBunny,23,,,0.112833,,,,,,,,,,,,,,3.954,0.103266,2.082,51039.0,1.872,26,2,26,26,26,28,31,32,32,32,34,35,5,12,17,21,22,25,25,25,270672.346,51000.5,270672.346,270672.346,270672.346,265382.964,256041.677,353675.688,353675.688,353675.688,349828.676,537813.286,46111.0,43045.417,43331.353,63875.619,66965.182,131134.04,131134.04,131134.04,3.909385,1.873,3.909385,3.909385,3.909385,3.803857,3.569194,4.432344,4.432344,4.432344,4.295706,5.680914,1.5608,1.326917,1.303176,1.796714,1.809409,2.81368,2.81368,2.81368,Critical
CONT_s10_bola_BigBuckBunny,24,,,0.14055,,,,,,,,,,,,,,0.836,0.1271,0.836,13282.0,0.0,30,5,31,31,31,31,33,36,37,37,37,39,7,10,17,22,26,27,30,30,116416.433,42828.4,233923.323,233923.323,233923.323,233923.323,231662.576,226428.722,311669.297,311669.297,311669.297,310469.667,45163.286,44469.7,42981.588,43217.045,59828.077,62495.407,116416.433,116416.433,2.636033,1.7478,3.560742,3.560742,3.560742,3.560742,3.492333,3.316222,4.069568,4.069568,4.069568,3.969051,1.783571,1.6543,1.450706,1.404227,1.787308,1.798,2.636033,2.636033,Critical
CONT_s10_bola_BigBuckBunny,25,,,0.143433,,,,,,,,,,,,,,1.977,0.142956,0.417,35328.0,1.56,38,8,38,39,39,39,39,41,44,45,45,45,13,15,18,25,30,34,35,38,96460.237,21624.5,96460.237,190374.846,190374.846,190374.846,190374.846,190679.537,189191.591,260105.778,260105.778,260105.778,29779.846,32609.267,34316.278,36147.32,37459.033,50839.0,53153.486,96460.237,2.201526,0.572125,2.201526,2.947692,2.947692,2.947692,2.947692,2.922537,2.817295,3.4478,3.4478,3.4478,1.024308,1.137467,1.173333,1.16956,1.182333,1.501382,1.5178,2.201526,Critical
CONT_s10_bola_BigBuckBunny,26,,,0.147481,,,,,,,,,,,,,,3.243,0.100884,1.673,40896.0,1.57,46,8,46,46,47,47,47,47,49,52,53,53,16,21,23,26,33,38,42,43,82945.022,18747.75,82945.022,82945.022,161161.723,161161.723,161161.723,161161.723,162609.041,162969.462,223674.377,223674.377,20186.125,25577.143,27787.87,29525.962,31929.242,33519.816,44726.381,46752.419,1.90037,0.469875,1.90037,1.90037,2.525936,2.525936,2.525936,2.525936,2.522102,2.456154,2.998302,2.998302,0.521,0.813095,0.905261,0.956885,0.999939,1.032342,1.304905,1.322837,Critical
CONT_s10_bola_BigBuckBunny,27,,,0.141038,,,,,,,,,,,,,,0.626,0.187169,0.522,14646.0,0.104,50,7,53,53,53,54,54,54,54,56,59,60,15,23,28,30,33,40,45,49,43741.1,25243.0,75324.0,75324.0,75324.0,143542.63,143542.63,143542.63,143542.63,145438.286,146629.034,200524.05,21778.867,21725.174,25493.607,27194.067,28617.455,30759.15,32232.311,41943.041,1.26704,0.924286,1.771453,1.771453,1.771453,2.318315,2.318315,2.318315,2.318315,2.322375,2.274407,2.756333,0.681933,0.643739,0.840893,0.9097,0.94997,0.9867,1.015533,1.250531,Critical
CONT_s10_bola_BigBuckBunny,28,,,0.075968,,,,,,,,,,,,,,0.835,0.220014,0.0,22964.0,0.835,52,3,53,56,56,56,57,57,57,57,59,62,10,18,26,31,33,36,43,48,41272.481,30320.0,42981.415,72913.071,72913.071,72913.071,137583.544,137583.544,137583.544,137583.544,139584.814,141001.177,26766.1,23202.389,22716.885,25960.677,27478.242,28759.333,30728.512,32112.792,1.248654,1.218,1.264264,1.741804,1.741804,1.741804,2.260404,2.260404,2.260404,2.260404,2.26622,2.22329,1.0124,0.771278,0.71,0.877387,0.937727,0.972306,1.002837,1.028187,Critical
CONT_s10_bola_BigBuckBunny,29,,,0.000626,,,,,,,,,,,,,,0.835,0.220014,0.0,22964.0,0.835,48,0,52,53,56,56,56,57,57,57,57,59,3,10,18,26,31,33,36,43,32112.792,0.0,41272.481,42981.415,72913.071,72913.071,72913.071,137583.544,137583.544,137583.544,137583.544,139584.814,30320.0,26766.1,23202.389,22716.885,25960.677,27478.242,28759.333,30728.512,1.028187,0.0,1.248654,1.264264,1.741804,1.741804,1.741804,2.260404,2.260404,2.260404,2.260404,2.26622,1.218,1.0124,0.771278,0.71,0.877387,0.937727,0.972306,1.002837,Critical
CONT_s10_bola_ElephantsDream,1,,,1.02139,,,,,,,,,,,,,,1.018,0.108134,0.51,13760.0,0.508,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,13760.0,0.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,0.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,0.508,0.0,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.0,0.508,0.508,0.508,0.508,0.508,0.508,0.508,Good
CONT_s10_bola_ElephantsDream,2,,,1.081589,,,,,,,,,,,,,,1.018,0.108134,0.51,13760.0,0.508,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,13760.0,0.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,0.0,0.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,0.508,0.0,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.0,0.0,0.508,0.508,0.508,0.508,0.508,0.508,Good
CONT_s10_bola_ElephantsDream,3,,,1.088035,,,,,,,,,,,,,,1.018,0.108134,0.51,13760.0,0.508,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,13760.0,0.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,13760.0,0.0,0.0,0.0,13760.0,13760.0,13760.0,13760.0,13760.0,0.508,0.0,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.0,0.0,0.0,0.508,0.508,0.508,0.508,0.508,Good
CONT_s10_bola_ElephantsDream,4,,,0.86796,,,,,,,,,,,,,,55.673,1.007713,2.473,7012801.0,53.2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3513280.5,7012801.0,3513280.5,3513280.5,3513280.5,3513280.5,3513280.5,3513280.5,3513280.5,3513280.5,3513280.5,3513280.5,7012801.0,7012801.0,7012801.0,7012801.0,3513280.5,3513280.5,3513280.5,3513280.5,26.854,53.2,26.854,26.854,26.854,26.854,26.854,26.854,26.854,26.854,26.854,26.854,53.2,53.2,53.2,53.2,26.854,26.854,26.854,26.854,Good
CONT_s10_bola_ElephantsDream,5,,,0.424877,,,,,,,,,,,,,,4.124,0.321864,2.988,165921.0,1.136,5,3,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,1511437.2,176875.0,1511437.2,1511437.2,1511437.2,1511437.2,1511437.2,1511437.2,1511437.2,1511437.2,1511437.2,1511437.2,1885856.5,1885856.5,1885856.5,1885856.5,1885856.5,1511437.2,1511437.2,1511437.2,11.5046,1.271667,11.5046,11.5046,11.5046,11.5046,11.5046,11.5046,11.5046,11.5046,11.5046,11.5046,14.25375,14.25375,14.25375,14.25375,14.25375,11.5046,11.5046,11.5046,Degraded
CONT_s10_bola_ElephantsDream,6,,,0.462507,,,,,,,,,,,,,,4.022,0.390391,2.063,196269.0,1.959,6,1,6,6,6,6,6,6,6,6,6,6,4,5,5,5,5,5,6,6,1292242.5,196269.0,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,181723.5,1547939.0,1547939.0,1547939.0,1547939.0,1547939.0,1292242.5,1292242.5,9.913667,1.959,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,1.4435,11.7948,11.7948,11.7948,11.7948,11.7948,9.913667,9.913667,Degraded
CONT_s10_bola_ElephantsDream,7,,,0.854916,,,,,,,,,,,,,,4.022,0.390391,2.063,196269.0,1.959,6,0,6,6,6,6,6,6,6,6,6,6,1,4,5,5,5,5,5,6,1292242.5,0.0,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,196269.0,181723.5,1547939.0,1547939.0,1547939.0,1547939.0,1547939.0,1292242.5,9.913667,0.0,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,1.959,1.4435,11.7948,11.7948,11.7948,11.7948,11.7948,9.913667,Good
CONT_s10_bola_ElephantsDream,8,,,0.848175,,,,,,,,,,,,,,4.022,0.390391,2.063,196269.0,1.959,6,0,6,6,6,6,6,6,6,6,6,6,0,1,4,5,5,5,5,5,1292242.5,0.0,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,0.0,196269.0,181723.5,1547939.0,1547939.0,1547939.0,1547939.0,1547939.0,9.913667,0.0,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,0.0,1.959,1.4435,11.7948,11.7948,11.7948,11.7948,11.7948,Degraded
CONT_s10_bola_ElephantsDream,9,,,0.837483,,,,,,,,,,,,,,4.022,0.390391,2.063,196269.0,1.959,5,0,6,6,6,6,6,6,6,6,6,6,0,0,1,4,5,5,5,5,1547939.0,0.0,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,0.0,0.0,196269.0,181723.5,1547939.0,1547939.0,1547939.0,1547939.0,11.7948,0.0,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,0.0,0.0,1.959,1.4435,11.7948,11.7948,11.7948,11.7948,Good
CONT_s10_bola_ElephantsDream,10,,,0.58426,,,,,,,,,,,,,,4.022,0.390391,2.063,196269.0,1.959,5,0,5,6,6,6,6,6,6,6,6,6,0,0,0,1,4,5,5,5,1547939.0,0.0,1547939.0,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,1292242.5,0.0,0.0,0.0,196269.0,181723.5,1547939.0,1547939.0,1547939.0,11.7948,0.0,11.7948,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,9.913667,0.0,0.0,0.0,1.959,1.4435,11.7948,11.7948,11.7948,Degraded
