run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s14_l2a_RedBullPlayStreets,0,0.0,3.2784,13.082,Critical
CONT_s14_l2a_RedBullPlayStreets,1,10.0,1.7345,0,Critical
CONT_s14_l2a_RedBullPlayStreets,2,20.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,3,30.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,4,40.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,5,50.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,6,60.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,7,70.0,1.6189,3.253,Critical
CONT_s14_l2a_RedBullPlayStreets,8,80.0,1.6189,4.613,Critical
CONT_s14_l2a_RedBullPlayStreets,9,90.0,1.6277,7.171,Critical
CONT_s14_l2a_RedBullPlayStreets,10,100.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,11,110.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,12,120.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,13,130.0,1.6189,0,Critical
CONT_s14_l2a_RedBullPlayStreets,14,140.0,1.6189,7.777,Critical
CONT_s14_l2a_RedBullPlayStreets,15,150.0,1.6189,6.514,Critical
CONT_s14_l2a_RedBullPlayStreets,16,160.0,1.6277,8.772,Critical
CONT_s14_l2a_RedBullPlayStreets,17,170.0,1.6189,3.117,Critical
CONT_s14_l2a_RedBullPlayStreets,18,180.0,1.6365,0.987,Degraded
CONT_s14_l2a_RedBullPlayStreets,19,190.0,1.7066,0,Critical
CONT_s14_l2a_RedBullPlayStreets,20,200.0,1.6715,0.131,Degraded
CONT_s14_l2a_RedBullPlayStreets,21,210.0,1.7066,0,Critical
CONT_s14_l2a_RedBullPlayStreets,22,220.0,1.6628,1.249,Critical
CONT_s14_l2a_RedBullPlayStreets,23,230.0,1.7066,1.836,Critical
CONT_s14_l2a_RedBullPlayStreets,24,240.0,2.8021,0,Degraded
