run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s2_l2a_RedBullPlayStreets,0,0.0,4.2297,0.108,Degraded
CONT_s2_l2a_RedBullPlayStreets,1,10.0,4.4714,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,2,20.0,4.4714,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,3,30.0,4.4714,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,4,40.0,4.4897,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,5,50.0,4.4608,1.8,Critical
CONT_s2_l2a_RedBullPlayStreets,6,60.0,4.4296,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,7,70.0,4.4171,0.506,Degraded
CONT_s2_l2a_RedBullPlayStreets,8,80.0,4.4331,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,9,90.0,4.432,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,10,100.0,4.4331,2.038,Critical
CONT_s2_l2a_RedBullPlayStreets,11,110.0,4.4331,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,12,120.0,4.4331,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,13,130.0,4.4317,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,14,140.0,4.4422,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,15,150.0,4.4714,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,16,160.0,4.5019,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,17,170.0,4.4897,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,18,180.0,4.4714,2.965,Critical
CONT_s2_l2a_RedBullPlayStreets,19,190.0,4.0739,0.32,Degraded
CONT_s2_l2a_RedBullPlayStreets,20,200.0,3.8671,0,Good
CONT_s2_l2a_RedBullPlayStreets,21,210.0,3.8393,0,Good
CONT_s2_l2a_RedBullPlayStreets,22,220.0,4.016,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,23,230.0,4.4338,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,24,240.0,4.5019,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,25,250.0,4.5019,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,26,260.0,4.5019,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,27,270.0,4.5019,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,28,280.0,4.5019,0,Excellent
CONT_s2_l2a_RedBullPlayStreets,29,290.0,4.5019,0,Excellent
