run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s13_l2a_RedBullPlayStreets,0,0.0,3.2281,0.224,Degraded
CONT_s13_l2a_RedBullPlayStreets,1,10.0,2.8553,1.515,Critical
CONT_s13_l2a_RedBullPlayStreets,2,20.0,2.8182,0,Degraded
CONT_s13_l2a_RedBullPlayStreets,3,30.0,2.8182,0,Degraded
CONT_s13_l2a_RedBullPlayStreets,4,40.0,2.1073,11.123,Critical
CONT_s13_l2a_RedBullPlayStreets,5,50.0,1.6628,1.245,Critical
CONT_s13_l2a_RedBullPlayStreets,6,60.0,2.8895,1.529,Critical
CONT_s13_l2a_RedBullPlayStreets,7,70.0,2.9413,0,Degraded
CONT_s13_l2a_RedBullPlayStreets,8,80.0,2.9413,0,Degraded
CONT_s13_l2a_RedBullPlayStreets,9,90.0,3.2664,0,Good
CONT_s13_l2a_RedBullPlayStreets,10,100.0,3.7542,0,Good
CONT_s13_l2a_RedBullPlayStreets,11,110.0,3.7542,0,Good
CONT_s13_l2a_RedBullPlayStreets,12,120.0,3.9485,2.505,Critical
CONT_s13_l2a_RedBullPlayStreets,13,130.0,3.8448,0,Good
CONT_s13_l2a_RedBullPlayStreets,14,140.0,3.9228,0.129,Degraded
CONT_s13_l2a_RedBullPlayStreets,15,150.0,3.9228,0.857,Degraded
CONT_s13_l2a_RedBullPlayStreets,16,160.0,3.9883,0,Good
CONT_s13_l2a_RedBullPlayStreets,17,170.0,4.0403,0,Excellent
CONT_s13_l2a_RedBullPlayStreets,18,180.0,4.0644,0,Excellent
CONT_s13_l2a_RedBullPlayStreets,19,190.0,4.4197,0.255,Degraded
CONT_s13_l2a_RedBullPlayStreets,20,200.0,4.4182,1.37,Critical
CONT_s13_l2a_RedBullPlayStreets,21,210.0,4.4154,2.003,Critical
CONT_s13_l2a_RedBullPlayStreets,22,220.0,4.4182,0.874,Degraded
CONT_s13_l2a_RedBullPlayStreets,23,230.0,4.4327,0,Excellent
CONT_s13_l2a_RedBullPlayStreets,24,240.0,4.4088,0,Excellent
CONT_s13_l2a_RedBullPlayStreets,25,250.0,4.3984,0,Excellent
CONT_s13_l2a_RedBullPlayStreets,26,260.0,4.4331,0,Excellent
CONT_s13_l2a_RedBullPlayStreets,27,270.0,4.4331,0,Excellent
