run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s6_bola_ElephantsDream,0,0.0,3.4452,4.821,Critical
CONT_s6_bola_ElephantsDream,1,10.0,2.3926,0,Degraded
CONT_s6_bola_ElephantsDream,2,20.0,2.843,0,Degraded
CONT_s6_bola_ElephantsDream,3,30.0,2.8063,0,Degraded
CONT_s6_bola_ElephantsDream,4,40.0,2.8023,0,Degraded
CONT_s6_bola_ElephantsDream,5,50.0,2.8157,0,Degraded
CONT_s6_bola_ElephantsDream,6,60.0,3.2004,0,Good
CONT_s6_bola_ElephantsDream,7,70.0,3.5494,0,Good
CONT_s6_bola_ElephantsDream,8,80.0,3.7896,0,Good
CONT_s6_bola_ElephantsDream,9,90.0,3.7896,0,Good
CONT_s6_bola_ElephantsDream,10,100.0,3.8827,0,Good
CONT_s6_bola_ElephantsDream,11,110.0,2.6664,3.121,Critical
CONT_s6_bola_ElephantsDream,12,120.0,1.5759,0,Critical
CONT_s6_bola_ElephantsDream,13,130.0,2.2044,0,Degraded
CONT_s6_bola_ElephantsDream,14,140.0,1.6519,0,Critical
CONT_s6_bola_ElephantsDream,15,150.0,1.6764,0,Critical
CONT_s6_bola_ElephantsDream,16,160.0,2.0142,0,Degraded
CONT_s6_bola_ElephantsDream,17,170.0,2.6616,0.993,Degraded
CONT_s6_bola_ElephantsDream,18,180.0,1.4502,0,Critical
CONT_s6_bola_ElephantsDream,19,190.0,1.5803,2.206,Critical
CONT_s6_bola_ElephantsDream,20,200.0,1.4936,0,Critical
CONT_s6_bola_ElephantsDream,21,210.0,1.4502,0,Critical
CONT_s6_bola_ElephantsDream,22,220.0,1.4502,0,Critical
CONT_s6_bola_ElephantsDream,23,230.0,2.5116,0,Degraded
CONT_s6_bola_ElephantsDream,24,240.0,1.6764,0,Critical
CONT_s6_bola_ElephantsDream,25,250.0,1.6764,0,Critical
CONT_s6_bola_ElephantsDream,26,260.0,1.6764,0,Critical
CONT_s6_bola_ElephantsDream,27,270.0,1.9343,0,Critical
CONT_s6_bola_ElephantsDream,28,280.0,4.2551,0,Excellent
