run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s3_bola_ElephantsDream,0,0.0,1.9981,4.711,Critical
CONT_s3_bola_ElephantsDream,1,10.0,2.6843,0,Degraded
CONT_s3_bola_ElephantsDream,2,20.0,2.0727,0,Degraded
CONT_s3_bola_ElephantsDream,3,30.0,1.6764,0,Critical
CONT_s3_bola_ElephantsDream,4,40.0,1.6764,0,Critical
CONT_s3_bola_ElephantsDream,5,50.0,2.2688,0,Degraded
CONT_s3_bola_ElephantsDream,6,60.0,3.1642,0,Good
CONT_s3_bola_ElephantsDream,7,70.0,3.0179,0,Good
CONT_s3_bola_ElephantsDream,8,80.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,9,90.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,10,100.0,2.8964,0,Degraded
CONT_s3_bola_ElephantsDream,11,110.0,3.6813,0,Good
CONT_s3_bola_ElephantsDream,12,120.0,3.8361,0,Good
CONT_s3_bola_ElephantsDream,13,130.0,3.8361,0,Good
CONT_s3_bola_ElephantsDream,14,140.0,3.7896,0,Good
CONT_s3_bola_ElephantsDream,15,150.0,3.8361,0,Good
CONT_s3_bola_ElephantsDream,16,160.0,4.1131,0,Excellent
CONT_s3_bola_ElephantsDream,17,170.0,3.4365,0,Good
CONT_s3_bola_ElephantsDream,18,180.0,3.7657,0,Good
CONT_s3_bola_ElephantsDream,19,190.0,3.0196,0,Good
CONT_s3_bola_ElephantsDream,20,200.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,21,210.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,22,220.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,23,230.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,24,240.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,25,250.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,26,260.0,2.9367,0,Degraded
CONT_s3_bola_ElephantsDream,27,270.0,2.3909,0,Degraded
CONT_s3_bola_ElephantsDream,28,280.0,2.4042,0,Degraded
CONT_s3_bola_ElephantsDream,29,290.0,2.8123,0,Degraded
