run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2C_RedBullPlayStreets_rep1,0,0.0,1786967995.706,1786968006.576,0.399173,0.015415,0.378876,0.439996,603708,409,2,12
S2C_RedBullPlayStreets_rep1,1,10.0,1786968006.576,1786968016.576,0.396726,0.008895,0.381331,0.405164,549327,368,1,11
S2C_RedBullPlayStreets_rep1,2,20.0,1786968016.576,1786968026.576,0.39622,0.010431,0.381293,0.405204,548686,367,1,11
S2C_RedBullPlayStreets_rep1,3,30.0,1786968026.576,1786968036.576,0.328848,0.143869,0.0,0.428997,414153,277,1,10
S2C_RedBullPlayStreets_rep1,4,40.0,1786968036.576,1786968046.576,0.301386,0.152932,0.0,0.464885,417232,279,1,11
S2C_RedBullPlayStreets_rep1,5,50.0,1786968046.576,1786968056.576,0.297976,0.133694,0.0,0.405285,412537,277,1,11
S2C_RedBullPlayStreets_rep1,6,60.0,1786968056.576,1786968066.576,0.300174,0.141847,0.0,0.428954,415655,279,1,11
S2C_RedBullPlayStreets_rep1,7,70.0,1786968066.576,1786968076.576,0.320411,0.135717,0.068045,0.428954,443733,297,1,11
S2C_RedBullPlayStreets_rep1,8,80.0,1786968076.576,1786968086.576,0.301707,0.146795,0.0,0.441557,417865,283,1,11
S2C_RedBullPlayStreets_rep1,9,90.0,1786968086.576,1786968096.576,0.297535,0.111815,0.107207,0.428486,412076,275,1,11
S2C_RedBullPlayStreets_rep1,10,100.0,1786968096.576,1786968106.576,0.301774,0.148037,0.0,0.41708,417926,280,1,11
S2C_RedBullPlayStreets_rep1,11,110.0,1786968106.576,1786968116.576,0.294364,0.12838,0.0,0.393725,407534,274,1,11
S2C_RedBullPlayStreets_rep1,12,120.0,1786968116.576,1786968126.576,0.317543,0.137698,0.0,0.476711,439662,294,1,11
S2C_RedBullPlayStreets_rep1,13,130.0,1786968126.576,1786968136.576,0.298938,0.092385,0.154885,0.393208,413968,277,1,11
S2C_RedBullPlayStreets_rep1,14,140.0,1786968136.576,1786968146.576,0.327511,0.077718,0.190627,0.417039,453521,303,1,11
S2C_RedBullPlayStreets_rep1,15,150.0,1786968146.576,1786968156.576,0.303886,0.110482,0.045617,0.428954,420809,282,1,11
S2C_RedBullPlayStreets_rep1,16,160.0,1786968156.576,1786968166.576,0.315436,0.118524,0.0,0.440957,437207,293,1,11
S2C_RedBullPlayStreets_rep1,17,170.0,1786968166.576,1786968176.576,0.304403,0.131589,0.053074,0.439473,383464,257,1,10
S2C_RedBullPlayStreets_rep1,18,180.0,1786968176.576,1786968186.576,0.29952,0.129132,0.053074,0.417205,414696,278,1,11
S2C_RedBullPlayStreets_rep1,19,190.0,1786968186.576,1786968196.576,0.2978,0.135251,0.044812,0.429082,412233,276,1,11
S2C_RedBullPlayStreets_rep1,20,200.0,1786968196.576,1786968206.576,0.299388,0.138573,0.0,0.429082,414521,278,1,11
S2C_RedBullPlayStreets_rep1,21,210.0,1786968206.576,1786968216.576,0.31342,0.148854,0.024559,0.476569,434031,291,1,11
S2C_RedBullPlayStreets_rep1,22,220.0,1786968216.576,1786968226.576,0.285401,0.163406,0.0,0.464654,395246,265,1,11
S2C_RedBullPlayStreets_rep1,23,230.0,1786968226.576,1786968236.576,0.316836,0.136731,0.050884,0.452875,438839,294,1,11
S2C_RedBullPlayStreets_rep1,24,240.0,1786968236.576,1786968246.576,0.304951,0.158391,0.0,0.440782,422356,283,1,11
S2C_RedBullPlayStreets_rep1,25,250.0,1786968246.576,1786968256.576,0.298362,0.135909,0.0,0.440782,413058,277,1,11
S2C_RedBullPlayStreets_rep1,26,260.0,1786968256.576,1786968266.576,0.293996,0.16854,0.0,0.488726,407609,273,1,11
S2C_RedBullPlayStreets_rep1,27,270.0,1786968266.576,1786968276.576,0.317517,0.111389,0.11913,0.420018,439666,294,1,11
S2C_RedBullPlayStreets_rep1,28,280.0,1786968276.576,1786968286.576,0.225528,0.159427,0.003176,0.416998,313153,212,1,11
S2C_RedBullPlayStreets_rep1,29,290.0,1786968286.576,1786968296.576,0.000607,0.001215,0.0,0.003177,840,3,1,11
S2C_RedBullPlayStreets_rep1,30,300.0,1786968296.576,1786968306.576,0.000318,0.0,0.000318,0.000318,40,1,1,1
