run_id,window_index,t_start,mean_o22,stall_s,label
S5F_BigBuckBunny_rep1,0,0.0,3.991,6.36,Critical
S5F_BigBuckBunny_rep1,1,10.0,2.8393,0,Degraded
S5F_BigBuckBunny_rep1,2,20.0,3.6078,0,Good
S5F_BigBuckBunny_rep1,3,30.0,2.906,0,Degraded
S5F_BigBuckBunny_rep1,4,40.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,5,50.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,6,60.0,3.1734,0,Good
S5F_BigBuckBunny_rep1,7,70.0,2.8452,0,Degraded
S5F_BigBuckBunny_rep1,8,80.0,2.8393,0,Degraded
S5F_BigBuckBunny_rep1,9,90.0,2.9342,0,Degraded
S5F_BigBuckBunny_rep1,10,100.0,3.6154,0,Good
S5F_BigBuckBunny_rep1,11,110.0,2.3699,0,Degraded
S5F_BigBuckBunny_rep1,12,120.0,2.5475,0,Degraded
S5F_BigBuckBunny_rep1,13,130.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,14,140.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,15,150.0,3.2339,0,Good
S5F_BigBuckBunny_rep1,16,160.0,2.7988,0,Degraded
S5F_BigBuckBunny_rep1,17,170.0,3.254,0,Good
S5F_BigBuckBunny_rep1,18,180.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,19,190.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,20,200.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,21,210.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,22,220.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,23,230.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,24,240.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,25,250.0,3.1854,0,Good
S5F_BigBuckBunny_rep1,26,260.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,27,270.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,28,280.0,3.5153,0,Good
S5F_BigBuckBunny_rep1,29,290.0,3.1442,0,Good
