run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S5C_TheSwissAccount_rep1,1786990880.857,1.0001,0,0,0
S5C_TheSwissAccount_rep1,1786990881.871,1.0139,0,0,0
S5C_TheSwissAccount_rep1,1786990882.885,1.0139,0,0,0
S5C_TheSwissAccount_rep1,1786990883.899,1.0141,4750,6,1
S5C_TheSwissAccount_rep1,1786990884.913,1.0142,145403,101,1
S5C_TheSwissAccount_rep1,1786990885.936,1.023,577338,387,1
S5C_TheSwissAccount_rep1,1786990886.958,1.0216,965066,644,1
S5C_TheSwissAccount_rep1,1786990887.979,1.0218,1165540,778,2
S5C_TheSwissAccount_rep1,1786990889.002,1.0222,1116362,745,1
S5C_TheSwissAccount_rep1,1786990890.026,1.0245,1197000,798,1
S5C_TheSwissAccount_rep1,1786990891.055,1.0289,1102610,736,1
S5C_TheSwissAccount_rep1,1786990892.077,1.0217,994255,664,1
S5C_TheSwissAccount_rep1,1786990893.099,1.022,1377000,918,1
S5C_TheSwissAccount_rep1,1786990894.119,1.0205,1362727,909,1
S5C_TheSwissAccount_rep1,1786990895.144,1.0244,1569729,1047,1
S5C_TheSwissAccount_rep1,1786990896.164,1.0208,1863569,1243,1
S5C_TheSwissAccount_rep1,1786990897.185,1.0208,2353644,1570,1
S5C_TheSwissAccount_rep1,1786990898.206,1.0209,2959231,1973,1
S5C_TheSwissAccount_rep1,1786990899.227,1.0208,3324417,2218,1
S5C_TheSwissAccount_rep1,1786990900.248,1.0211,4687759,3126,1
S5C_TheSwissAccount_rep1,1786990901.269,1.0213,5014262,3344,1
S5C_TheSwissAccount_rep1,1786990902.29,1.0211,181639,122,1
S5C_TheSwissAccount_rep1,1786990903.311,1.0207,0,0,0
S5C_TheSwissAccount_rep1,1786990904.333,1.022,0,0,0
S5C_TheSwissAccount_rep1,1786990905.354,1.0207,225000,150,1
S5C_TheSwissAccount_rep1,1786990906.376,1.0218,711660,475,1
S5C_TheSwissAccount_rep1,1786990907.398,1.0223,0,0,0
S5C_TheSwissAccount_rep1,1786990908.421,1.0225,0,0,0
S5C_TheSwissAccount_rep1,1786990909.443,1.0227,48000,32,1
S5C_TheSwissAccount_rep1,1786990910.466,1.0225,1263689,843,1
S5C_TheSwissAccount_rep1,1786990911.488,1.0226,0,0,0
S5C_TheSwissAccount_rep1,1786990912.511,1.0227,0,0,0
S5C_TheSwissAccount_rep1,1786990913.535,1.0241,471000,314,1
S5C_TheSwissAccount_rep1,1786990914.558,1.0227,750456,501,1
S5C_TheSwissAccount_rep1,1786990915.58,1.0222,0,0,0
S5C_TheSwissAccount_rep1,1786990916.602,1.022,0,0,0
S5C_TheSwissAccount_rep1,1786990917.628,1.0258,105000,70,1
S5C_TheSwissAccount_rep1,1786990918.651,1.0233,2007091,1339,1
S5C_TheSwissAccount_rep1,1786990919.672,1.0207,0,0,0
S5C_TheSwissAccount_rep1,1786990920.693,1.0207,0,0,0
S5C_TheSwissAccount_rep1,1786990921.714,1.021,558000,372,1
S5C_TheSwissAccount_rep1,1786990922.735,1.0211,457566,306,1
S5C_TheSwissAccount_rep1,1786990923.756,1.021,0,0,0
S5C_TheSwissAccount_rep1,1786990924.776,1.0208,0,0,0
S5C_TheSwissAccount_rep1,1786990925.797,1.0208,1804719,1204,1
S5C_TheSwissAccount_rep1,1786990926.818,1.0207,0,0,0
S5C_TheSwissAccount_rep1,1786990927.84,1.022,0,0,0
S5C_TheSwissAccount_rep1,1786990928.862,1.0222,0,0,0
S5C_TheSwissAccount_rep1,1786990929.885,1.0225,1120500,747,1
S5C_TheSwissAccount_rep1,1786990930.906,1.0214,1020497,681,1
S5C_TheSwissAccount_rep1,1786990931.928,1.0223,0,0,0
S5C_TheSwissAccount_rep1,1786990932.95,1.022,0,0,0
S5C_TheSwissAccount_rep1,1786990933.973,1.023,2123919,1416,1
S5C_TheSwissAccount_rep1,1786990934.996,1.0226,0,0,0
S5C_TheSwissAccount_rep1,1786990936.019,1.023,0,0,0
S5C_TheSwissAccount_rep1,1786990937.049,1.0298,0,0,0
S5C_TheSwissAccount_rep1,1786990938.07,1.0208,948000,632,1
S5C_TheSwissAccount_rep1,1786990939.091,1.0209,1633778,1090,1
S5C_TheSwissAccount_rep1,1786990940.111,1.0207,0,0,0
S5C_TheSwissAccount_rep1,1786990941.138,1.0267,0,0,0
S5C_TheSwissAccount_rep1,1786990942.168,1.0295,537323,359,1
S5C_TheSwissAccount_rep1,1786990943.188,1.0209,0,0,0
S5C_TheSwissAccount_rep1,1786990944.209,1.021,0,0,0
S5C_TheSwissAccount_rep1,1786990945.232,1.0225,93000,62,1
S5C_TheSwissAccount_rep1,1786990946.254,1.0223,1842454,1229,1
S5C_TheSwissAccount_rep1,1786990947.275,1.0208,0,0,0
S5C_TheSwissAccount_rep1,1786990948.297,1.0222,0,0,0
S5C_TheSwissAccount_rep1,1786990949.32,1.0224,0,0,0
S5C_TheSwissAccount_rep1,1786990950.342,1.0226,2022790,1349,1
S5C_TheSwissAccount_rep1,1786990951.365,1.0226,0,0,0
S5C_TheSwissAccount_rep1,1786990952.387,1.0225,0,0,0
S5C_TheSwissAccount_rep1,1786990953.41,1.0224,84000,56,1
S5C_TheSwissAccount_rep1,1786990954.433,1.0229,2321405,1548,1
S5C_TheSwissAccount_rep1,1786990955.455,1.0226,0,0,0
S5C_TheSwissAccount_rep1,1786990956.478,1.0225,0,0,0
S5C_TheSwissAccount_rep1,1786990957.5,1.0223,456000,304,1
S5C_TheSwissAccount_rep1,1786990958.526,1.0258,1659098,1107,1
S5C_TheSwissAccount_rep1,1786990959.547,1.0212,0,0,0
S5C_TheSwissAccount_rep1,1786990960.57,1.0223,0,0,0
S5C_TheSwissAccount_rep1,1786990961.592,1.0224,45000,30,1
S5C_TheSwissAccount_rep1,1786990962.62,1.0277,2212369,1475,1
S5C_TheSwissAccount_rep1,1786990963.644,1.0248,0,0,0
S5C_TheSwissAccount_rep1,1786990964.667,1.0221,40,1,1
S5C_TheSwissAccount_rep1,1786990965.688,1.0216,82592,57,1
S5C_TheSwissAccount_rep1,1786990966.71,1.0217,138000,92,1
S5C_TheSwissAccount_rep1,1786990967.731,1.0214,84000,56,1
S5C_TheSwissAccount_rep1,1786990968.753,1.0214,150000,100,1
S5C_TheSwissAccount_rep1,1786990969.775,1.0226,231000,154,1
S5C_TheSwissAccount_rep1,1786990970.798,1.0226,287769,192,1
S5C_TheSwissAccount_rep1,1786990971.821,1.0228,387000,258,1
S5C_TheSwissAccount_rep1,1786990972.844,1.0232,466500,311,1
S5C_TheSwissAccount_rep1,1786990973.867,1.023,634500,423,1
S5C_TheSwissAccount_rep1,1786990974.89,1.0227,992690,662,1
S5C_TheSwissAccount_rep1,1786990975.913,1.0228,1166319,778,1
S5C_TheSwissAccount_rep1,1786990976.935,1.022,0,0,0
S5C_TheSwissAccount_rep1,1786990977.957,1.0229,885000,590,1
S5C_TheSwissAccount_rep1,1786990978.982,1.0247,880704,588,1
S5C_TheSwissAccount_rep1,1786990980.005,1.0225,0,0,0
S5C_TheSwissAccount_rep1,1786990981.029,1.0247,15000,10,1
S5C_TheSwissAccount_rep1,1786990982.051,1.0214,1605840,1071,1
S5C_TheSwissAccount_rep1,1786990983.072,1.0213,0,0,0
