run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S2D_TearsOfSteel_rep1,1787004239.339,1.0001,0,0,0
S2D_TearsOfSteel_rep1,1787004240.362,1.0231,0,0,0
S2D_TearsOfSteel_rep1,1787004241.385,1.0231,0,0,0
S2D_TearsOfSteel_rep1,1787004242.408,1.0231,9164,10,2
S2D_TearsOfSteel_rep1,1787004243.432,1.0233,26455,21,3
S2D_TearsOfSteel_rep1,1787004244.455,1.0235,23779,17,2
S2D_TearsOfSteel_rep1,1787004245.478,1.0234,15344,12,2
S2D_TearsOfSteel_rep1,1787004246.502,1.0235,22463,20,4
S2D_TearsOfSteel_rep1,1787004247.528,1.0256,18040,13,4
S2D_TearsOfSteel_rep1,1787004248.55,1.0224,19368,14,3
S2D_TearsOfSteel_rep1,1787004249.58,1.0305,18092,14,2
S2D_TearsOfSteel_rep1,1787004250.604,1.0237,21000,14,2
S2D_TearsOfSteel_rep1,1787004251.628,1.0237,18000,12,2
S2D_TearsOfSteel_rep1,1787004252.652,1.0243,18697,13,2
S2D_TearsOfSteel_rep1,1787004253.674,1.0223,18000,12,1
S2D_TearsOfSteel_rep1,1787004254.696,1.0221,18092,14,2
S2D_TearsOfSteel_rep1,1787004255.719,1.0221,19500,13,2
S2D_TearsOfSteel_rep1,1787004256.741,1.0221,20747,14,2
S2D_TearsOfSteel_rep1,1787004257.764,1.0235,18000,12,1
S2D_TearsOfSteel_rep1,1787004258.786,1.0221,21000,14,1
S2D_TearsOfSteel_rep1,1787004259.81,1.0236,18000,12,1
S2D_TearsOfSteel_rep1,1787004260.834,1.0241,18000,12,1
S2D_TearsOfSteel_rep1,1787004261.857,1.0231,21000,14,1
S2D_TearsOfSteel_rep1,1787004262.881,1.0237,18000,12,1
S2D_TearsOfSteel_rep1,1787004263.904,1.0235,18000,12,1
S2D_TearsOfSteel_rep1,1787004264.929,1.0244,21155,15,1
S2D_TearsOfSteel_rep1,1787004265.952,1.0237,18000,12,1
S2D_TearsOfSteel_rep1,1787004266.976,1.0235,18040,13,2
S2D_TearsOfSteel_rep1,1787004267.999,1.0235,19500,13,2
S2D_TearsOfSteel_rep1,1787004269.025,1.0254,20646,14,2
S2D_TearsOfSteel_rep1,1787004270.048,1.0237,16500,11,1
S2D_TearsOfSteel_rep1,1787004271.072,1.0235,21000,14,1
S2D_TearsOfSteel_rep1,1787004272.094,1.0222,18000,12,1
S2D_TearsOfSteel_rep1,1787004273.116,1.0222,18000,12,1
S2D_TearsOfSteel_rep1,1787004274.143,1.0263,21000,14,1
S2D_TearsOfSteel_rep1,1787004275.165,1.0227,18000,12,1
S2D_TearsOfSteel_rep1,1787004276.192,1.0263,18000,12,1
S2D_TearsOfSteel_rep1,1787004277.214,1.0226,21000,14,1
S2D_TearsOfSteel_rep1,1787004278.238,1.0239,18000,12,1
S2D_TearsOfSteel_rep1,1787004279.261,1.0226,18000,12,1
S2D_TearsOfSteel_rep1,1787004280.283,1.0227,21000,14,1
