run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S5B_Valkaama_rep1,0,0.0,1786988378.605,1786988388.605,3.713469,1.456162,2.443871,7.683934,4739313,3165,2,10
S5B_Valkaama_rep1,1,10.0,1786988388.605,1786988398.605,3.057765,0.776314,2.012965,4.293877,4290337,2864,1,11
S5B_Valkaama_rep1,2,20.0,1786988398.605,1786988408.605,2.156129,1.393303,0.0,4.145155,3026124,2020,1,11
S5B_Valkaama_rep1,3,30.0,1786988408.605,1786988418.605,2.592171,1.475138,0.023433,4.471465,3643328,2430,1,11
S5B_Valkaama_rep1,4,40.0,1786988418.605,1786988428.605,1.270776,1.299214,0.0,4.210114,1784298,1192,1,11
S5B_Valkaama_rep1,5,50.0,1786988428.605,1786988438.605,3.221311,0.720421,2.13866,4.210114,4112420,2743,1,10
S5B_Valkaama_rep1,6,60.0,1786988438.605,1786988448.605,2.757443,1.488639,0.0,5.318141,3868746,2580,1,11
S5B_Valkaama_rep1,7,70.0,1786988448.605,1786988458.605,2.442355,1.168744,0.0,3.656314,3427886,2288,1,11
S5B_Valkaama_rep1,8,80.0,1786988458.605,1786988468.605,2.365085,1.191836,0.0,4.085077,3317611,2216,1,11
S5B_Valkaama_rep1,9,90.0,1786988468.605,1786988478.605,3.08649,0.833946,1.434591,4.678213,4333087,2890,1,11
S5B_Valkaama_rep1,10,100.0,1786988478.605,1786988488.605,2.736411,0.930794,0.966841,3.882463,3494146,2333,1,10
S5B_Valkaama_rep1,11,110.0,1786988488.605,1786988498.605,2.484913,0.790585,0.966841,3.5255,3487783,2327,1,11
S5B_Valkaama_rep1,12,120.0,1786988498.605,1786988508.605,2.340426,0.865301,0.0,3.597668,3288475,2194,1,11
S5B_Valkaama_rep1,13,130.0,1786988508.605,1786988518.605,2.685988,0.876634,0.485983,4.082353,3769892,2515,1,11
S5B_Valkaama_rep1,14,140.0,1786988518.605,1786988528.605,3.0647,0.450273,2.161527,3.712188,4306612,2873,1,11
S5B_Valkaama_rep1,15,150.0,1786988528.605,1786988538.605,2.37899,1.174878,0.0,3.846682,3037004,2026,1,10
S5B_Valkaama_rep1,16,160.0,1786988538.605,1786988548.605,1.898201,1.210825,0.0,3.77462,2664403,1777,1,11
S5B_Valkaama_rep1,17,170.0,1786988548.605,1786988558.605,3.12127,0.750905,1.972915,4.544039,4384175,2924,1,11
S5B_Valkaama_rep1,18,180.0,1786988558.605,1786988568.605,3.1102,0.540617,2.124518,3.908082,4364674,2912,1,11
S5B_Valkaama_rep1,19,190.0,1786988568.605,1786988578.605,2.334451,0.979768,0.0,3.59101,3280660,2189,1,11
S5B_Valkaama_rep1,20,200.0,1786988578.605,1786988588.605,2.159589,1.144024,0.094136,4.194243,2756511,1839,1,10
S5B_Valkaama_rep1,21,210.0,1786988588.605,1786988598.605,3.119359,1.140654,0.0,4.194243,4380956,2922,1,11
S5B_Valkaama_rep1,22,220.0,1786988598.605,1786988608.605,3.08765,0.65185,1.709641,4.041512,4336709,2892,1,11
S5B_Valkaama_rep1,23,230.0,1786988608.605,1786988618.605,1.961654,1.0124,0.0,2.926829,2754033,1838,1,11
S5B_Valkaama_rep1,24,240.0,1786988618.605,1786988628.605,1.764623,0.989401,0.256525,3.207362,2477200,1652,1,11
S5B_Valkaama_rep1,25,250.0,1786988628.605,1786988638.605,2.854261,0.565034,1.846154,3.722842,3646933,2433,1,10
S5B_Valkaama_rep1,26,260.0,1786988638.605,1786988648.605,1.867223,1.143677,0.0,4.109868,2626154,1753,1,11
S5B_Valkaama_rep1,27,270.0,1786988648.605,1786988658.605,0.920914,1.028069,0.0,2.39957,1294617,864,1,11
S5B_Valkaama_rep1,28,280.0,1786988658.605,1786988668.605,1.435686,1.493883,0.0,3.598236,2015745,1345,1,11
S5B_Valkaama_rep1,29,290.0,1786988668.605,1786988678.605,1.868641,1.607463,0.0,3.679922,2384756,1596,1,10
S5B_Valkaama_rep1,30,300.0,1786988678.605,1786988688.605,7.8e-05,0.000135,0.0,0.000312,40,1,1,4
