run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S4C_RedBullPlayStreets_rep1,1786981164.584,1.0001,0,0,0
S4C_RedBullPlayStreets_rep1,1786981165.595,1.0111,0,0,0
S4C_RedBullPlayStreets_rep1,1786981166.605,1.01,0,0,0
S4C_RedBullPlayStreets_rep1,1786981167.615,1.0099,4728,6,1
S4C_RedBullPlayStreets_rep1,1786981168.628,1.0133,52,1,1
S4C_RedBullPlayStreets_rep1,1786981169.646,1.0175,10675,11,2
S4C_RedBullPlayStreets_rep1,1786981170.661,1.0146,42690,29,1
S4C_RedBullPlayStreets_rep1,1786981171.675,1.0145,165760,111,1
S4C_RedBullPlayStreets_rep1,1786981172.69,1.0146,393038,264,2
S4C_RedBullPlayStreets_rep1,1786981173.704,1.0146,1397731,932,1
S4C_RedBullPlayStreets_rep1,1786981174.727,1.0229,2550305,1702,1
S4C_RedBullPlayStreets_rep1,1786981175.742,1.0146,3131845,2089,1
S4C_RedBullPlayStreets_rep1,1786981176.756,1.0146,4390735,2928,1
S4C_RedBullPlayStreets_rep1,1786981177.771,1.0146,0,0,0
S4C_RedBullPlayStreets_rep1,1786981178.784,1.0137,2327051,1552,1
S4C_RedBullPlayStreets_rep1,1786981179.799,1.0146,0,0,0
S4C_RedBullPlayStreets_rep1,1786981180.815,1.0156,0,0,0
S4C_RedBullPlayStreets_rep1,1786981181.829,1.0146,0,0,0
S4C_RedBullPlayStreets_rep1,1786981182.845,1.0154,72000,48,1
S4C_RedBullPlayStreets_rep1,1786981183.86,1.0155,688419,461,2
S4C_RedBullPlayStreets_rep1,1786981184.877,1.0166,210000,140,1
S4C_RedBullPlayStreets_rep1,1786981185.893,1.0159,623722,416,1
S4C_RedBullPlayStreets_rep1,1786981186.908,1.0155,720925,481,1
S4C_RedBullPlayStreets_rep1,1786981187.924,1.0154,0,0,0
S4C_RedBullPlayStreets_rep1,1786981188.94,1.0164,0,0,0
S4C_RedBullPlayStreets_rep1,1786981189.956,1.016,0,0,0
S4C_RedBullPlayStreets_rep1,1786981190.972,1.0158,126000,84,1
S4C_RedBullPlayStreets_rep1,1786981191.988,1.016,642609,429,1
S4C_RedBullPlayStreets_rep1,1786981193.004,1.0157,0,0,0
S4C_RedBullPlayStreets_rep1,1786981194.023,1.0192,0,0,0
S4C_RedBullPlayStreets_rep1,1786981195.039,1.0157,145340,97,1
S4C_RedBullPlayStreets_rep1,1786981196.054,1.0156,1305312,871,1
S4C_RedBullPlayStreets_rep1,1786981197.07,1.0162,4742241,3163,1
S4C_RedBullPlayStreets_rep1,1786981198.084,1.0141,2074757,1384,1
S4C_RedBullPlayStreets_rep1,1786981199.099,1.0147,2162867,1442,1
S4C_RedBullPlayStreets_rep1,1786981200.114,1.0149,0,0,0
S4C_RedBullPlayStreets_rep1,1786981201.131,1.0164,0,0,0
S4C_RedBullPlayStreets_rep1,1786981202.147,1.0169,33000,22,1
S4C_RedBullPlayStreets_rep1,1786981203.163,1.0157,462000,308,1
S4C_RedBullPlayStreets_rep1,1786981204.178,1.0146,1449984,967,1
S4C_RedBullPlayStreets_rep1,1786981205.193,1.0149,0,0,0
S4C_RedBullPlayStreets_rep1,1786981206.207,1.0147,123000,82,1
S4C_RedBullPlayStreets_rep1,1786981207.226,1.0188,1977956,1319,1
S4C_RedBullPlayStreets_rep1,1786981208.264,1.038,0,0,0
S4C_RedBullPlayStreets_rep1,1786981209.279,1.0148,0,0,0
S4C_RedBullPlayStreets_rep1,1786981210.293,1.0138,207000,138,1
S4C_RedBullPlayStreets_rep1,1786981211.308,1.0154,1778876,1186,1
S4C_RedBullPlayStreets_rep1,1786981212.323,1.0147,0,0,0
S4C_RedBullPlayStreets_rep1,1786981213.347,1.0238,0,0,0
S4C_RedBullPlayStreets_rep1,1786981214.362,1.0157,189000,126,1
S4C_RedBullPlayStreets_rep1,1786981215.378,1.0159,1764000,1176,1
S4C_RedBullPlayStreets_rep1,1786981216.394,1.0156,148153,99,1
S4C_RedBullPlayStreets_rep1,1786981217.409,1.0157,0,0,0
S4C_RedBullPlayStreets_rep1,1786981218.426,1.0162,405000,270,1
S4C_RedBullPlayStreets_rep1,1786981219.442,1.016,1664992,1110,1
S4C_RedBullPlayStreets_rep1,1786981220.462,1.0201,0,0,0
S4C_RedBullPlayStreets_rep1,1786981221.478,1.0158,0,0,0
S4C_RedBullPlayStreets_rep1,1786981222.493,1.0157,33000,22,1
S4C_RedBullPlayStreets_rep1,1786981223.509,1.0161,462000,308,1
S4C_RedBullPlayStreets_rep1,1786981224.53,1.0202,1589556,1060,1
S4C_RedBullPlayStreets_rep1,1786981225.545,1.0158,0,0,0
S4C_RedBullPlayStreets_rep1,1786981226.561,1.0156,0,0,0
S4C_RedBullPlayStreets_rep1,1786981227.576,1.0155,1980000,1320,1
S4C_RedBullPlayStreets_rep1,1786981228.591,1.0145,106452,71,1
S4C_RedBullPlayStreets_rep1,1786981229.607,1.0156,0,0,0
S4C_RedBullPlayStreets_rep1,1786981230.623,1.016,414000,276,1
S4C_RedBullPlayStreets_rep1,1786981231.641,1.0181,2953574,1970,1
S4C_RedBullPlayStreets_rep1,1786981232.656,1.015,9157181,6106,1
S4C_RedBullPlayStreets_rep1,1786981233.67,1.0147,9538030,6360,1
S4C_RedBullPlayStreets_rep1,1786981234.685,1.015,7905942,5272,1
S4C_RedBullPlayStreets_rep1,1786981235.701,1.0154,9367701,6246,1
S4C_RedBullPlayStreets_rep1,1786981236.722,1.0215,9246967,6166,1
S4C_RedBullPlayStreets_rep1,1786981237.737,1.0149,0,0,0
S4C_RedBullPlayStreets_rep1,1786981238.753,1.0155,2601000,1734,1
S4C_RedBullPlayStreets_rep1,1786981239.769,1.0158,680940,454,1
S4C_RedBullPlayStreets_rep1,1786981240.785,1.0161,0,0,0
S4C_RedBullPlayStreets_rep1,1786981241.8,1.0158,0,0,0
S4C_RedBullPlayStreets_rep1,1786981242.815,1.0151,451500,301,1
