run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S2D_OfForestAndMen_rep1,1786969866.768,1.0001,0,0,0
S2D_OfForestAndMen_rep1,1786969867.776,1.0077,0,0,0
S2D_OfForestAndMen_rep1,1786969868.784,1.0077,0,0,0
S2D_OfForestAndMen_rep1,1786969869.791,1.0076,9854,12,2
S2D_OfForestAndMen_rep1,1786969870.799,1.0077,26837,18,1
S2D_OfForestAndMen_rep1,1786969871.807,1.0082,19500,13,1
S2D_OfForestAndMen_rep1,1786969872.815,1.0078,16500,11,1
S2D_OfForestAndMen_rep1,1786969873.824,1.009,22540,16,2
S2D_OfForestAndMen_rep1,1786969874.832,1.0081,15092,12,2
S2D_OfForestAndMen_rep1,1786969875.84,1.0082,22540,16,2
S2D_OfForestAndMen_rep1,1786969876.849,1.0084,18000,12,1
S2D_OfForestAndMen_rep1,1786969877.857,1.0082,18000,12,1
S2D_OfForestAndMen_rep1,1786969878.865,1.0083,21000,14,1
S2D_OfForestAndMen_rep1,1786969879.873,1.0083,13500,9,1
S2D_OfForestAndMen_rep1,1786969880.882,1.0081,24000,16,1
S2D_OfForestAndMen_rep1,1786969881.89,1.0082,16500,11,1
S2D_OfForestAndMen_rep1,1786969882.898,1.0082,19500,13,1
S2D_OfForestAndMen_rep1,1786969883.906,1.0082,19500,13,1
S2D_OfForestAndMen_rep1,1786969884.915,1.0083,16500,11,1
S2D_OfForestAndMen_rep1,1786969885.924,1.0093,14764,10,1
S2D_OfForestAndMen_rep1,1786969886.932,1.0083,25476,19,1
S2D_OfForestAndMen_rep1,1786969887.94,1.0084,15000,10,1
S2D_OfForestAndMen_rep1,1786969888.949,1.0082,18766,13,1
S2D_OfForestAndMen_rep1,1786969889.957,1.0082,22552,16,1
S2D_OfForestAndMen_rep1,1786969890.965,1.0083,15000,10,1
S2D_OfForestAndMen_rep1,1786969891.974,1.0083,20152,15,1
S2D_OfForestAndMen_rep1,1786969892.982,1.0083,21000,14,1
S2D_OfForestAndMen_rep1,1786969893.99,1.0083,16500,11,1
S2D_OfForestAndMen_rep1,1786969894.998,1.0083,19819,14,1
S2D_OfForestAndMen_rep1,1786969896.007,1.0083,15052,11,1
