run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S3B_BigBuckBunny_rep1,1786973623.495,1.0001,0,0,0
S3B_BigBuckBunny_rep1,1786973624.503,1.0077,0,0,0
S3B_BigBuckBunny_rep1,1786973625.512,1.0086,0,0,0
S3B_BigBuckBunny_rep1,1786973626.522,1.01,5108,6,1
S3B_BigBuckBunny_rep1,1786973627.533,1.0117,2068,3,1
S3B_BigBuckBunny_rep1,1786973628.545,1.0117,71871,49,1
S3B_BigBuckBunny_rep1,1786973629.557,1.0117,132000,88,1
S3B_BigBuckBunny_rep1,1786973630.568,1.0111,197340,133,2
S3B_BigBuckBunny_rep1,1786973631.58,1.0116,283500,189,1
S3B_BigBuckBunny_rep1,1786973632.591,1.0116,295852,198,1
S3B_BigBuckBunny_rep1,1786973633.611,1.02,442500,295,1
S3B_BigBuckBunny_rep1,1786973634.623,1.0122,443030,296,1
S3B_BigBuckBunny_rep1,1786973635.635,1.0113,405994,271,1
S3B_BigBuckBunny_rep1,1786973636.648,1.0132,496334,331,1
S3B_BigBuckBunny_rep1,1786973637.659,1.0111,550500,367,1
S3B_BigBuckBunny_rep1,1786973638.671,1.0117,532395,356,1
S3B_BigBuckBunny_rep1,1786973639.682,1.011,670500,447,1
S3B_BigBuckBunny_rep1,1786973640.694,1.0119,643415,430,1
S3B_BigBuckBunny_rep1,1786973641.705,1.0114,846000,564,1
S3B_BigBuckBunny_rep1,1786973642.717,1.0122,957000,638,1
S3B_BigBuckBunny_rep1,1786973643.729,1.0118,1027405,686,1
S3B_BigBuckBunny_rep1,1786973644.741,1.0121,1032992,690,1
S3B_BigBuckBunny_rep1,1786973645.752,1.0114,0,0,0
S3B_BigBuckBunny_rep1,1786973646.764,1.0114,42000,28,1
S3B_BigBuckBunny_rep1,1786973647.776,1.0122,976566,652,1
S3B_BigBuckBunny_rep1,1786973648.788,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973649.8,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973650.812,1.0115,54000,36,1
S3B_BigBuckBunny_rep1,1786973651.823,1.0114,849054,567,1
S3B_BigBuckBunny_rep1,1786973652.835,1.0124,0,0,0
S3B_BigBuckBunny_rep1,1786973653.847,1.0122,0,0,0
S3B_BigBuckBunny_rep1,1786973654.86,1.0122,0,0,0
S3B_BigBuckBunny_rep1,1786973655.871,1.0117,1007796,672,1
S3B_BigBuckBunny_rep1,1786973656.883,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973657.895,1.0122,0,0,0
S3B_BigBuckBunny_rep1,1786973658.908,1.0121,45000,30,1
S3B_BigBuckBunny_rep1,1786973659.92,1.0121,895603,598,1
S3B_BigBuckBunny_rep1,1786973660.932,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973661.944,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973662.956,1.0121,214334,143,1
S3B_BigBuckBunny_rep1,1786973663.968,1.0121,3616027,2412,1
S3B_BigBuckBunny_rep1,1786973664.98,1.012,4997753,3333,1
S3B_BigBuckBunny_rep1,1786973665.992,1.0123,6267803,4179,1
S3B_BigBuckBunny_rep1,1786973667.005,1.0123,5078954,3387,1
S3B_BigBuckBunny_rep1,1786973668.018,1.013,0,0,0
S3B_BigBuckBunny_rep1,1786973669.03,1.0124,7500,5,1
S3B_BigBuckBunny_rep1,1786973670.042,1.012,1400514,934,1
S3B_BigBuckBunny_rep1,1786973671.062,1.0202,0,0,0
S3B_BigBuckBunny_rep1,1786973672.074,1.0117,0,0,0
S3B_BigBuckBunny_rep1,1786973673.086,1.0116,129000,86,1
S3B_BigBuckBunny_rep1,1786973674.097,1.0114,1851121,1235,1
S3B_BigBuckBunny_rep1,1786973675.109,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973676.121,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973677.133,1.0128,582000,388,1
S3B_BigBuckBunny_rep1,1786973678.148,1.0142,3671023,2448,1
S3B_BigBuckBunny_rep1,1786973679.159,1.0114,0,0,0
S3B_BigBuckBunny_rep1,1786973680.171,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973681.182,1.0111,513000,342,1
S3B_BigBuckBunny_rep1,1786973682.194,1.0116,1151499,768,1
S3B_BigBuckBunny_rep1,1786973683.206,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973684.217,1.0112,0,0,0
S3B_BigBuckBunny_rep1,1786973685.228,1.0113,84000,56,1
S3B_BigBuckBunny_rep1,1786973686.239,1.0112,585163,391,1
S3B_BigBuckBunny_rep1,1786973687.25,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973688.262,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973689.273,1.0118,1152000,768,1
S3B_BigBuckBunny_rep1,1786973690.285,1.0115,40913,28,1
S3B_BigBuckBunny_rep1,1786973691.296,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973692.307,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973693.318,1.0111,198000,132,1
S3B_BigBuckBunny_rep1,1786973694.33,1.0124,390647,261,1
S3B_BigBuckBunny_rep1,1786973695.342,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973696.354,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973697.366,1.012,894606,597,1
S3B_BigBuckBunny_rep1,1786973698.378,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973699.39,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973700.402,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973701.414,1.0121,1063500,709,1
S3B_BigBuckBunny_rep1,1786973702.426,1.0121,233952,156,1
S3B_BigBuckBunny_rep1,1786973703.438,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973704.45,1.0122,0,0,0
S3B_BigBuckBunny_rep1,1786973705.462,1.012,990137,661,1
S3B_BigBuckBunny_rep1,1786973706.474,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973707.486,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973708.498,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973709.51,1.012,897294,599,1
S3B_BigBuckBunny_rep1,1786973710.525,1.0156,0,0,0
S3B_BigBuckBunny_rep1,1786973711.537,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973712.549,1.0117,0,0,0
S3B_BigBuckBunny_rep1,1786973713.561,1.0118,1675610,1118,1
S3B_BigBuckBunny_rep1,1786973714.572,1.0113,0,0,0
S3B_BigBuckBunny_rep1,1786973715.584,1.0117,0,0,0
S3B_BigBuckBunny_rep1,1786973716.596,1.0117,0,0,0
S3B_BigBuckBunny_rep1,1786973717.607,1.0117,1800000,1200,1
S3B_BigBuckBunny_rep1,1786973718.62,1.0125,1129558,754,1
S3B_BigBuckBunny_rep1,1786973719.637,1.0167,0,0,0
S3B_BigBuckBunny_rep1,1786973720.649,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973721.66,1.0111,2019382,1347,1
S3B_BigBuckBunny_rep1,1786973722.671,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973723.682,1.011,0,0,0
S3B_BigBuckBunny_rep1,1786973724.693,1.0112,0,0,0
S3B_BigBuckBunny_rep1,1786973725.704,1.0112,1517861,1012,1
S3B_BigBuckBunny_rep1,1786973726.715,1.0112,0,0,0
S3B_BigBuckBunny_rep1,1786973727.727,1.0114,0,0,0
S3B_BigBuckBunny_rep1,1786973728.738,1.0111,84000,56,1
S3B_BigBuckBunny_rep1,1786973729.749,1.0114,1362524,909,1
S3B_BigBuckBunny_rep1,1786973730.761,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973731.772,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973732.783,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973733.794,1.0111,1726421,1151,1
S3B_BigBuckBunny_rep1,1786973734.805,1.0112,0,0,0
S3B_BigBuckBunny_rep1,1786973735.82,1.0147,0,0,0
S3B_BigBuckBunny_rep1,1786973736.831,1.0112,0,0,0
S3B_BigBuckBunny_rep1,1786973737.843,1.012,1774972,1184,1
S3B_BigBuckBunny_rep1,1786973738.854,1.0115,0,0,0
S3B_BigBuckBunny_rep1,1786973739.866,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973740.878,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973741.89,1.0121,1928873,1286,1
S3B_BigBuckBunny_rep1,1786973742.903,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973743.915,1.0125,0,0,0
S3B_BigBuckBunny_rep1,1786973744.927,1.012,33000,22,1
S3B_BigBuckBunny_rep1,1786973745.939,1.012,1595762,1064,1
S3B_BigBuckBunny_rep1,1786973746.951,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973747.963,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973748.975,1.0122,0,0,0
S3B_BigBuckBunny_rep1,1786973749.987,1.0113,1518608,1013,1
S3B_BigBuckBunny_rep1,1786973750.999,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973752.011,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973753.026,1.0148,15000,10,1
S3B_BigBuckBunny_rep1,1786973754.037,1.0114,1693153,1129,1
S3B_BigBuckBunny_rep1,1786973755.049,1.0116,0,0,0
S3B_BigBuckBunny_rep1,1786973756.061,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973757.072,1.0113,99000,66,1
S3B_BigBuckBunny_rep1,1786973758.084,1.0118,693841,463,1
S3B_BigBuckBunny_rep1,1786973759.095,1.0114,0,0,0
S3B_BigBuckBunny_rep1,1786973760.106,1.0113,0,0,0
S3B_BigBuckBunny_rep1,1786973761.118,1.0113,18000,12,1
S3B_BigBuckBunny_rep1,1786973762.131,1.0128,1810990,1208,1
S3B_BigBuckBunny_rep1,1786973763.144,1.0138,0,0,0
S3B_BigBuckBunny_rep1,1786973764.156,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973765.167,1.0113,105000,70,1
S3B_BigBuckBunny_rep1,1786973766.18,1.0125,1157626,772,1
S3B_BigBuckBunny_rep1,1786973767.192,1.0116,0,0,0
S3B_BigBuckBunny_rep1,1786973768.203,1.0114,0,0,0
S3B_BigBuckBunny_rep1,1786973769.215,1.0116,784500,523,1
S3B_BigBuckBunny_rep1,1786973770.226,1.0112,372960,249,1
S3B_BigBuckBunny_rep1,1786973771.238,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973772.249,1.0112,0,0,0
S3B_BigBuckBunny_rep1,1786973773.26,1.0112,120000,80,1
S3B_BigBuckBunny_rep1,1786973774.271,1.0113,794684,530,1
S3B_BigBuckBunny_rep1,1786973775.284,1.0127,0,0,0
S3B_BigBuckBunny_rep1,1786973776.295,1.0111,0,0,0
S3B_BigBuckBunny_rep1,1786973777.308,1.0125,1240500,827,1
S3B_BigBuckBunny_rep1,1786973778.319,1.0113,573955,383,1
S3B_BigBuckBunny_rep1,1786973779.331,1.0124,0,0,0
S3B_BigBuckBunny_rep1,1786973780.343,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973781.356,1.0125,210000,140,1
S3B_BigBuckBunny_rep1,1786973782.368,1.0119,1984371,1323,1
S3B_BigBuckBunny_rep1,1786973783.38,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973784.392,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973785.404,1.0122,697500,465,1
S3B_BigBuckBunny_rep1,1786973786.417,1.0134,1568992,1046,1
S3B_BigBuckBunny_rep1,1786973787.43,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973788.441,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973789.453,1.0121,1057110,705,1
S3B_BigBuckBunny_rep1,1786973790.465,1.0121,0,0,0
S3B_BigBuckBunny_rep1,1786973791.478,1.012,0,0,0
S3B_BigBuckBunny_rep1,1786973792.49,1.0127,0,0,0
S3B_BigBuckBunny_rep1,1786973793.503,1.0126,559500,373,1
S3B_BigBuckBunny_rep1,1786973794.515,1.0122,1987684,1326,1
S3B_BigBuckBunny_rep1,1786973795.529,1.0135,0,0,0
S3B_BigBuckBunny_rep1,1786973796.54,1.0119,0,0,0
S3B_BigBuckBunny_rep1,1786973797.552,1.0119,1270500,847,1
S3B_BigBuckBunny_rep1,1786973798.564,1.0118,160684,108,1
S3B_BigBuckBunny_rep1,1786973799.576,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973800.587,1.011,0,0,0
S3B_BigBuckBunny_rep1,1786973801.598,1.0111,1214049,810,1
S3B_BigBuckBunny_rep1,1786973802.609,1.0113,0,0,0
S3B_BigBuckBunny_rep1,1786973803.621,1.0118,0,0,0
S3B_BigBuckBunny_rep1,1786973804.634,1.0124,0,0,0
S3B_BigBuckBunny_rep1,1786973805.648,1.014,1224705,817,1
S3B_BigBuckBunny_rep1,1786973806.659,1.0112,0,0,0
