run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2D_OfForestAndMen_rep1,0,0.0,1786969885.14,1786969895.14,0.147192,0.02731,0.117024,0.20213,204081,143,1,11
S2D_OfForestAndMen_rep1,1,10.0,1786969895.14,1786969905.14,0.146612,0.018704,0.118953,0.178501,203276,141,1,11
S2D_OfForestAndMen_rep1,2,20.0,1786969905.14,1786969915.14,0.111446,0.059875,0.0,0.178518,140503,101,1,10
S2D_OfForestAndMen_rep1,3,30.0,1786969915.14,1786969925.14,0.044413,0.050096,0.0,0.119071,61547,43,1,11
S2D_OfForestAndMen_rep1,4,40.0,1786969925.14,1786969935.14,0.068114,0.090893,0.0,0.205153,94427,64,1,11
S2D_OfForestAndMen_rep1,5,50.0,1786969935.14,1786969945.14,0.148088,0.011814,0.130874,0.178483,205333,140,1,11
S2D_OfForestAndMen_rep1,6,60.0,1786969945.14,1786969955.14,0.14917,0.025538,0.100904,0.178501,206856,144,1,11
S2D_OfForestAndMen_rep1,7,70.0,1786969955.14,1786969965.14,0.14148,0.041407,0.021508,0.178501,196176,135,2,11
S2D_OfForestAndMen_rep1,8,80.0,1786969965.14,1786969975.14,0.109634,0.088535,0.0,0.25005,152012,103,1,11
S2D_OfForestAndMen_rep1,9,90.0,1786969975.14,1786969985.14,0.130827,0.046909,0.0,0.190457,181338,124,1,11
S2D_OfForestAndMen_rep1,10,100.0,1786969985.14,1786969995.14,0.145494,0.025877,0.103362,0.17902,201654,141,1,11
S2D_OfForestAndMen_rep1,11,110.0,1786969995.14,1786970005.14,0.128536,0.050288,0.0,0.178895,178193,124,1,11
S2D_OfForestAndMen_rep1,12,120.0,1786970005.14,1786970015.14,0.109447,0.061384,0.0,0.19042,151764,103,1,11
S2D_OfForestAndMen_rep1,13,130.0,1786970015.14,1786970025.14,0.148343,0.020183,0.119165,0.17902,205699,141,1,11
S2D_OfForestAndMen_rep1,14,140.0,1786970025.14,1786970035.14,0.14869,0.023416,0.117687,0.190476,187433,130,1,10
S2D_OfForestAndMen_rep1,15,150.0,1786970035.14,1786970045.14,0.101582,0.07311,0.0,0.214307,140838,98,1,11
S2D_OfForestAndMen_rep1,16,160.0,1786970045.14,1786970055.14,0.125651,0.086012,0.0,0.261801,174166,118,1,11
S2D_OfForestAndMen_rep1,17,170.0,1786970055.14,1786970065.14,0.147056,0.024487,0.119425,0.19042,203923,142,1,11
S2D_OfForestAndMen_rep1,18,180.0,1786970065.14,1786970075.14,0.135257,0.026822,0.088314,0.178913,187536,130,1,11
S2D_OfForestAndMen_rep1,19,190.0,1786970075.14,1786970085.14,0.095637,0.078722,0.0,0.237201,132688,90,1,11
S2D_OfForestAndMen_rep1,20,200.0,1786970085.14,1786970095.14,0.142278,0.021494,0.113861,0.178589,197303,135,1,11
S2D_OfForestAndMen_rep1,21,210.0,1786970095.14,1786970105.14,0.145103,0.027645,0.105058,0.190908,201112,140,1,11
S2D_OfForestAndMen_rep1,22,220.0,1786970105.14,1786970115.14,0.129199,0.049031,0.0,0.179002,179085,124,1,11
S2D_OfForestAndMen_rep1,23,230.0,1786970115.14,1786970125.14,0.115198,0.065098,0.0,0.190344,159751,109,1,11
S2D_OfForestAndMen_rep1,24,240.0,1786970125.14,1786970135.14,0.148171,0.021599,0.103425,0.178878,205484,143,1,11
S2D_OfForestAndMen_rep1,25,250.0,1786970135.14,1786970145.14,0.140473,0.047107,0.020194,0.178949,194765,135,1,11
S2D_OfForestAndMen_rep1,26,260.0,1786970145.14,1786970155.14,0.116869,0.066859,0.0,0.190306,147289,101,1,10
S2D_OfForestAndMen_rep1,27,270.0,1786970155.14,1786970165.14,0.132884,0.062622,0.0,0.214264,184204,127,1,11
S2D_OfForestAndMen_rep1,28,280.0,1786970165.14,1786970175.14,0.140699,0.030541,0.09154,0.190756,141871,100,1,8
