run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2D_BigBuckBunny_rep1,0,0.0,1786969253.399,1786969265.897,0.148631,0.013855,0.129016,0.166749,243510,165,1,13
S2D_BigBuckBunny_rep1,1,10.0,1786969265.897,1786969275.897,0.137419,0.037096,0.02486,0.166749,190395,129,1,11
S2D_BigBuckBunny_rep1,2,20.0,1786969275.897,1786969285.897,0.053753,0.061429,0.0,0.183559,74507,52,1,11
S2D_BigBuckBunny_rep1,3,30.0,1786969285.897,1786969295.897,0.048146,0.053844,0.0,0.119119,66729,47,2,11
S2D_BigBuckBunny_rep1,4,40.0,1786969295.897,1786969305.897,0.10933,0.062775,0.0,0.190476,151535,103,1,11
S2D_BigBuckBunny_rep1,5,50.0,1786969305.897,1786969315.897,0.147856,0.025906,0.11811,0.194247,205132,144,2,11
S2D_BigBuckBunny_rep1,6,60.0,1786969315.897,1786969325.897,0.146761,0.02785,0.098526,0.180645,203476,142,1,11
S2D_BigBuckBunny_rep1,7,70.0,1786969325.897,1786969335.897,0.11222,0.06496,0.0,0.190552,155483,109,1,11
S2D_BigBuckBunny_rep1,8,80.0,1786969335.897,1786969345.897,0.09359,0.074556,0.0,0.214307,129697,88,1,11
S2D_BigBuckBunny_rep1,9,90.0,1786969345.897,1786969355.897,0.120694,0.062512,0.0,0.178571,152077,103,1,10
S2D_BigBuckBunny_rep1,10,100.0,1786969355.897,1786969365.897,0.150377,0.017998,0.119048,0.178984,208605,144,1,11
S2D_BigBuckBunny_rep1,11,110.0,1786969365.897,1786969375.897,0.145955,0.014776,0.111844,0.17075,202452,141,1,11
S2D_BigBuckBunny_rep1,12,120.0,1786969375.897,1786969385.897,0.108743,0.087852,0.0,0.23819,150694,102,1,11
S2D_BigBuckBunny_rep1,13,130.0,1786969385.897,1786969395.897,0.070504,0.057095,0.0,0.142388,97697,66,1,11
S2D_BigBuckBunny_rep1,14,140.0,1786969395.897,1786969405.897,0.143421,0.057852,0.0,0.250124,198756,136,1,11
S2D_BigBuckBunny_rep1,15,150.0,1786969405.897,1786969415.897,0.146698,0.026636,0.1,0.190476,203468,141,1,11
S2D_BigBuckBunny_rep1,16,160.0,1786969415.897,1786969425.897,0.148186,0.019899,0.119048,0.190495,205385,140,1,11
S2D_BigBuckBunny_rep1,17,170.0,1786969425.897,1786969435.897,0.146904,0.020087,0.11933,0.190476,203608,139,1,11
S2D_BigBuckBunny_rep1,18,180.0,1786969435.897,1786969445.897,0.148926,0.015984,0.1271,0.178589,206429,141,1,11
S2D_BigBuckBunny_rep1,19,190.0,1786969445.897,1786969455.897,0.139818,0.020079,0.119083,0.178607,193724,131,1,11
S2D_BigBuckBunny_rep1,20,200.0,1786969455.897,1786969465.897,0.141426,0.029328,0.08077,0.17866,195961,132,1,11
S2D_BigBuckBunny_rep1,21,210.0,1786969465.897,1786969475.897,0.103993,0.066557,0.0,0.190382,131048,88,1,10
S2D_BigBuckBunny_rep1,22,220.0,1786969475.897,1786969485.897,0.138422,0.061597,0.042794,0.238095,191852,129,1,11
S2D_BigBuckBunny_rep1,23,230.0,1786969485.897,1786969495.897,0.134144,0.073316,0.021276,0.238119,185966,125,1,11
S2D_BigBuckBunny_rep1,24,240.0,1786969495.897,1786969505.897,0.136777,0.061857,0.021276,0.237271,189670,128,1,11
S2D_BigBuckBunny_rep1,25,250.0,1786969505.897,1786969515.897,0.125294,0.060015,0.0,0.226168,173790,118,1,11
S2D_BigBuckBunny_rep1,26,260.0,1786969515.897,1786969525.897,0.142601,0.05716,0.043434,0.23819,197800,133,1,11
S2D_BigBuckBunny_rep1,27,270.0,1786969525.897,1786969535.897,0.116182,0.064862,0.0,0.262009,161033,108,1,11
S2D_BigBuckBunny_rep1,28,280.0,1786969535.897,1786969545.897,0.095914,0.065713,0.003174,0.178536,133006,92,1,11
S2D_BigBuckBunny_rep1,29,290.0,1786969545.897,1786969555.897,0.001164,0.001428,0.0,0.003175,440,2,1,3
