run_id,window_index,t_start,mean_o22,stall_s,label
S3A_Valkaama_rep1,0,0.0,3.194,3.379,Critical
S3A_Valkaama_rep1,1,10.0,1.6556,0,Critical
S3A_Valkaama_rep1,2,20.0,1.6556,0,Critical
S3A_Valkaama_rep1,3,30.0,2.5211,0,Degraded
S3A_Valkaama_rep1,4,40.0,2.5211,0,Degraded
S3A_Valkaama_rep1,5,50.0,1.6556,0,Critical
S3A_Valkaama_rep1,6,60.0,1.6556,0,Critical
S3A_Valkaama_rep1,7,70.0,2.1078,0,Degraded
S3A_Valkaama_rep1,8,80.0,2.7569,0,Degraded
S3A_Valkaama_rep1,9,90.0,2.7375,0,Degraded
S3A_Valkaama_rep1,10,100.0,2.7375,0,Degraded
S3A_Valkaama_rep1,11,110.0,2.8043,0,Degraded
S3A_Valkaama_rep1,12,120.0,2.7861,0,Degraded
S3A_Valkaama_rep1,13,130.0,2.7861,0,Degraded
S3A_Valkaama_rep1,14,140.0,2.9742,0,Degraded
S3A_Valkaama_rep1,15,150.0,3.3853,0,Good
S3A_Valkaama_rep1,16,160.0,2.8728,0,Degraded
S3A_Valkaama_rep1,17,170.0,2.8728,0,Degraded
S3A_Valkaama_rep1,18,180.0,3.4175,0,Good
S3A_Valkaama_rep1,19,190.0,4.2052,0,Excellent
S3A_Valkaama_rep1,20,200.0,4.3333,0,Excellent
S3A_Valkaama_rep1,21,210.0,4.3432,0,Excellent
S3A_Valkaama_rep1,22,220.0,4.3432,0,Excellent
S3A_Valkaama_rep1,23,230.0,3.1859,5.593,Critical
S3A_Valkaama_rep1,24,240.0,3.8657,0.362,Degraded
S3A_Valkaama_rep1,25,250.0,3.8159,0,Good
S3A_Valkaama_rep1,26,260.0,3.7565,0,Good
S3A_Valkaama_rep1,27,270.0,3.7447,0,Good
S3A_Valkaama_rep1,28,280.0,3.3853,0,Good
