run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2C_TearsOfSteel_rep1,0,0.0,1787003929.468,1787003939.468,0.403293,0.020974,0.374233,0.444565,567323,390,3,11
S2C_TearsOfSteel_rep1,1,10.0,1787003939.468,1787003951.703,0.396457,0.014701,0.363992,0.422535,659065,442,2,13
S2C_TearsOfSteel_rep1,2,20.0,1787003951.703,1787003961.703,0.395164,0.006935,0.386945,0.410657,505485,340,2,10
S2C_TearsOfSteel_rep1,3,30.0,1787003961.703,1787003971.703,0.396279,0.00534,0.383592,0.402578,557774,375,2,11
S2C_TearsOfSteel_rep1,4,40.0,1787003971.703,1787003981.703,0.395503,0.008934,0.377497,0.407689,556682,374,2,11
S2C_TearsOfSteel_rep1,5,50.0,1787003981.703,1787003991.703,0.394981,0.021338,0.363494,0.439758,555781,376,2,11
S2C_TearsOfSteel_rep1,6,60.0,1787003991.703,1787004001.703,0.400858,0.016955,0.375147,0.439758,564371,379,2,11
S2C_TearsOfSteel_rep1,7,70.0,1787004001.703,1787004011.703,0.396892,0.017372,0.36295,0.431942,507823,345,3,10
S2C_TearsOfSteel_rep1,8,80.0,1787004011.703,1787004021.703,0.396645,0.016135,0.372729,0.421875,558578,374,2,11
S2C_TearsOfSteel_rep1,9,90.0,1787004021.703,1787004031.703,0.394386,0.01291,0.37522,0.411948,554963,373,2,11
S2C_TearsOfSteel_rep1,10,100.0,1787004031.703,1787004041.703,0.399121,0.020593,0.363317,0.43894,561684,378,2,11
S2C_TearsOfSteel_rep1,11,110.0,1787004041.703,1787004051.703,0.396803,0.011842,0.37544,0.415304,507647,341,2,10
S2C_TearsOfSteel_rep1,12,120.0,1787004051.703,1787004061.703,0.395133,0.024353,0.33902,0.445443,556309,373,2,11
S2C_TearsOfSteel_rep1,13,130.0,1787004061.703,1787004071.703,0.394936,0.012795,0.366568,0.41773,555864,374,2,11
S2C_TearsOfSteel_rep1,14,140.0,1787004071.703,1787004081.703,0.395686,0.019712,0.366568,0.421875,557253,373,2,11
S2C_TearsOfSteel_rep1,15,150.0,1787004081.703,1787004091.703,0.398305,0.009306,0.386568,0.417236,509722,342,2,10
S2C_TearsOfSteel_rep1,16,160.0,1787004091.703,1787004101.703,0.39622,0.007579,0.386757,0.410678,557818,374,2,11
S2C_TearsOfSteel_rep1,17,170.0,1787004101.703,1787004111.703,0.396992,0.014442,0.363565,0.422453,558873,375,2,11
S2C_TearsOfSteel_rep1,18,180.0,1787004111.703,1787004121.703,0.395699,0.014287,0.37151,0.421727,556686,373,2,11
S2C_TearsOfSteel_rep1,19,190.0,1787004121.703,1787004131.703,0.398948,0.024191,0.359183,0.437328,561815,378,3,11
S2C_TearsOfSteel_rep1,20,200.0,1787004131.703,1787004141.703,0.374262,0.078224,0.150758,0.457165,478820,322,2,10
S2C_TearsOfSteel_rep1,21,210.0,1787004141.703,1787004151.703,0.39778,0.018679,0.370525,0.445487,560305,377,2,11
S2C_TearsOfSteel_rep1,22,220.0,1787004151.703,1787004161.703,0.397919,0.006014,0.387059,0.410116,559927,375,2,11
S2C_TearsOfSteel_rep1,23,230.0,1787004161.703,1787004171.703,0.395894,0.009031,0.37489,0.409437,557622,374,2,11
S2C_TearsOfSteel_rep1,24,240.0,1787004171.703,1787004181.703,0.397417,0.008877,0.382315,0.410557,508671,342,2,10
S2C_TearsOfSteel_rep1,25,250.0,1787004181.703,1787004191.703,0.301482,0.151731,0.0,0.410076,424778,286,2,11
S2C_TearsOfSteel_rep1,26,260.0,1787004191.703,1787004201.703,0.325924,0.127923,0.0,0.446199,458499,309,2,11
S2C_TearsOfSteel_rep1,27,270.0,1787004201.703,1787004211.703,0.395686,0.013424,0.375073,0.421834,557196,376,2,11
