run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S4A_TearsOfSteel_rep1,0,0.0,1786977085.271,1786977095.271,63.914419,75.579138,0.566348,241.561072,88970809,59333,3,11
S4A_TearsOfSteel_rep1,1,10.0,1786977095.271,1786977105.271,12.060867,13.976472,0.0,38.328394,16811615,11210,1,11
S4A_TearsOfSteel_rep1,2,20.0,1786977105.271,1786977115.271,11.967298,16.291258,0.0,42.900251,16668117,11114,1,11
S4A_TearsOfSteel_rep1,3,30.0,1786977115.271,1786977125.271,7.525065,15.175002,0.0,40.034073,10475862,6985,1,11
S4A_TearsOfSteel_rep1,4,40.0,1786977125.271,1786977135.271,11.736278,16.709196,0.0,43.210794,16366403,10913,1,11
S4A_TearsOfSteel_rep1,5,50.0,1786977135.271,1786977145.271,7.515991,13.288998,0.0,40.281019,10467731,6981,2,11
S4A_TearsOfSteel_rep1,6,60.0,1786977145.271,1786977155.271,12.687508,19.494859,0.0,47.299933,17665576,11780,1,11
S4A_TearsOfSteel_rep1,7,70.0,1786977155.271,1786977165.271,6.505079,12.680291,0.0,34.428426,8262271,5510,1,10
S4A_TearsOfSteel_rep1,8,80.0,1786977165.271,1786977175.271,12.7221,20.342475,0.0,49.076123,17723813,11820,2,11
S4A_TearsOfSteel_rep1,9,90.0,1786977175.271,1786977185.271,8.28862,17.14298,0.0,48.92503,11556789,7706,1,11
S4A_TearsOfSteel_rep1,10,100.0,1786977185.271,1786977195.271,9.23218,15.008599,0.0,38.075859,12863820,8577,1,11
S4A_TearsOfSteel_rep1,11,110.0,1786977195.271,1786977205.271,9.953447,20.865334,0.0,54.82145,13915288,9278,1,11
S4A_TearsOfSteel_rep1,12,120.0,1786977205.271,1786977215.271,12.912213,21.41784,0.0,59.596478,17988259,11996,1,11
S4A_TearsOfSteel_rep1,13,130.0,1786977215.271,1786977225.271,7.741378,11.79915,0.0,31.851388,10781428,7189,1,11
S4A_TearsOfSteel_rep1,14,140.0,1786977225.271,1786977235.271,14.896336,15.613209,0.0,48.781836,18855021,12573,1,10
S4A_TearsOfSteel_rep1,15,150.0,1786977235.271,1786977245.271,12.877875,22.152111,0.0,69.354648,17932522,11957,1,11
S4A_TearsOfSteel_rep1,16,160.0,1786977245.271,1786977255.271,10.040965,16.570257,0.0,46.565634,14005966,9339,1,11
S4A_TearsOfSteel_rep1,17,170.0,1786977255.271,1786977265.271,8.329647,16.569616,0.0,47.482934,11618897,7748,1,11
S4A_TearsOfSteel_rep1,18,180.0,1786977265.271,1786977275.271,10.167216,12.343127,0.0,34.653811,14159456,9442,1,11
S4A_TearsOfSteel_rep1,19,190.0,1786977275.271,1786977285.271,7.608415,16.173855,0.0,44.303373,10602679,7071,1,11
S4A_TearsOfSteel_rep1,20,200.0,1786977285.271,1786977295.271,11.344382,18.493572,0.0,45.612506,15805463,10540,1,11
S4A_TearsOfSteel_rep1,21,210.0,1786977295.271,1786977305.271,6.983436,9.845671,0.0,26.225568,9723778,6484,1,11
S4A_TearsOfSteel_rep1,22,220.0,1786977305.271,1786977315.271,10.586987,14.832138,0.0,38.239392,13401541,8938,1,10
S4A_TearsOfSteel_rep1,23,230.0,1786977315.271,1786977325.271,6.767351,13.989313,0.0,36.756353,9429043,6290,1,11
S4A_TearsOfSteel_rep1,24,240.0,1786977325.271,1786977335.271,0.000574,0.001218,0.0,0.003159,800,2,1,11
S4A_TearsOfSteel_rep1,25,250.0,1786977335.271,1786977345.271,0.0,0.0,0.0,0.0,0,0,0,11
S4A_TearsOfSteel_rep1,26,260.0,1786977345.271,1786977355.271,0.0,0.0,0.0,0.0,0,0,0,11
S4A_TearsOfSteel_rep1,27,270.0,1786977355.271,1786977365.271,0.0,0.0,0.0,0.0,0,0,0,11
S4A_TearsOfSteel_rep1,28,280.0,1786977365.271,1786977375.271,3.7e-05,0.000118,0.0,0.000411,52,1,1,11
S4A_TearsOfSteel_rep1,29,290.0,1786977375.271,1786977385.271,0.0,0.0,0.0,0.0,0,0,0,11
