run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S5F_ElephantsDream_rep1,1786982734.728,1.0001,0,0,0
S5F_ElephantsDream_rep1,1786982735.739,1.0118,0,0,0
S5F_ElephantsDream_rep1,1786982736.75,1.0108,0,0,0
S5F_ElephantsDream_rep1,1786982737.761,1.0109,5110,6,1
S5F_ElephantsDream_rep1,1786982738.772,1.0109,135022,93,1
S5F_ElephantsDream_rep1,1786982739.789,1.0166,185580,124,1
S5F_ElephantsDream_rep1,1786982740.805,1.0159,63163,43,1
S5F_ElephantsDream_rep1,1786982741.82,1.0157,265052,180,3
S5F_ElephantsDream_rep1,1786982742.836,1.0158,134654,90,1
S5F_ElephantsDream_rep1,1786982743.853,1.0168,67500,45,1
S5F_ElephantsDream_rep1,1786982744.871,1.0178,94500,63,1
S5F_ElephantsDream_rep1,1786982745.887,1.0168,58500,39,1
S5F_ElephantsDream_rep1,1786982746.904,1.017,51000,34,1
S5F_ElephantsDream_rep1,1786982747.921,1.0168,72360,49,1
S5F_ElephantsDream_rep1,1786982748.938,1.0173,72000,48,1
S5F_ElephantsDream_rep1,1786982749.954,1.0159,69000,46,1
S5F_ElephantsDream_rep1,1786982750.972,1.0177,48000,32,1
S5F_ElephantsDream_rep1,1786982751.989,1.017,52500,35,1
S5F_ElephantsDream_rep1,1786982753.006,1.017,42000,28,1
S5F_ElephantsDream_rep1,1786982754.024,1.0184,65209,44,1
S5F_ElephantsDream_rep1,1786982755.042,1.0171,121500,81,1
S5F_ElephantsDream_rep1,1786982756.058,1.016,93330,63,1
S5F_ElephantsDream_rep1,1786982757.074,1.0167,54000,36,1
S5F_ElephantsDream_rep1,1786982758.09,1.0157,79500,53,1
S5F_ElephantsDream_rep1,1786982759.106,1.0161,66000,44,1
S5F_ElephantsDream_rep1,1786982760.122,1.0161,64231,43,1
S5F_ElephantsDream_rep1,1786982761.141,1.0193,81189,55,1
S5F_ElephantsDream_rep1,1786982762.158,1.0163,66000,44,1
S5F_ElephantsDream_rep1,1786982763.174,1.0161,71696,48,1
S5F_ElephantsDream_rep1,1786982764.192,1.0184,75000,50,1
S5F_ElephantsDream_rep1,1786982765.208,1.0163,69000,46,1
S5F_ElephantsDream_rep1,1786982766.225,1.017,67500,45,1
S5F_ElephantsDream_rep1,1786982767.242,1.0163,41343,28,1
S5F_ElephantsDream_rep1,1786982768.258,1.0166,46500,31,1
S5F_ElephantsDream_rep1,1786982769.275,1.0169,84000,56,1
S5F_ElephantsDream_rep1,1786982770.292,1.0171,84000,56,1
S5F_ElephantsDream_rep1,1786982771.309,1.0164,68833,46,1
S5F_ElephantsDream_rep1,1786982772.325,1.016,79500,53,1
S5F_ElephantsDream_rep1,1786982773.342,1.017,55500,37,1
S5F_ElephantsDream_rep1,1786982774.359,1.017,51000,34,1
S5F_ElephantsDream_rep1,1786982775.376,1.017,44807,30,1
S5F_ElephantsDream_rep1,1786982776.392,1.0169,64500,43,1
S5F_ElephantsDream_rep1,1786982777.41,1.0171,45000,30,1
S5F_ElephantsDream_rep1,1786982778.427,1.0177,111000,74,1
S5F_ElephantsDream_rep1,1786982779.445,1.0173,46403,31,1
S5F_ElephantsDream_rep1,1786982780.462,1.0174,63000,42,1
