run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S5B_TheSwissAccount_rep1,1786988688.369,1.0001,0,0,0
S5B_TheSwissAccount_rep1,1786988689.389,1.0205,0,0,0
S5B_TheSwissAccount_rep1,1786988690.409,1.0204,0,0,0
S5B_TheSwissAccount_rep1,1786988691.431,1.0213,11000,13,2
S5B_TheSwissAccount_rep1,1786988692.452,1.021,543459,364,1
S5B_TheSwissAccount_rep1,1786988693.473,1.0211,349500,233,1
S5B_TheSwissAccount_rep1,1786988694.494,1.0213,412500,275,1
S5B_TheSwissAccount_rep1,1786988695.515,1.0212,403540,270,2
S5B_TheSwissAccount_rep1,1786988696.538,1.0225,391500,261,1
S5B_TheSwissAccount_rep1,1786988697.559,1.0216,399000,266,1
S5B_TheSwissAccount_rep1,1786988698.589,1.0294,379500,253,1
S5B_TheSwissAccount_rep1,1786988699.61,1.0209,409693,274,1
S5B_TheSwissAccount_rep1,1786988700.632,1.0222,469500,313,1
S5B_TheSwissAccount_rep1,1786988701.654,1.0225,259500,173,1
S5B_TheSwissAccount_rep1,1786988702.675,1.0211,380373,254,1
S5B_TheSwissAccount_rep1,1786988703.695,1.0199,399554,267,1
S5B_TheSwissAccount_rep1,1786988704.717,1.0213,281350,188,1
S5B_TheSwissAccount_rep1,1786988705.737,1.0207,354197,237,1
S5B_TheSwissAccount_rep1,1786988706.758,1.0211,0,0,0
S5B_TheSwissAccount_rep1,1786988707.78,1.0214,0,0,0
S5B_TheSwissAccount_rep1,1786988708.802,1.022,125539,84,1
S5B_TheSwissAccount_rep1,1786988709.821,1.0197,0,0,0
S5B_TheSwissAccount_rep1,1786988710.842,1.0209,0,0,0
S5B_TheSwissAccount_rep1,1786988711.863,1.0203,0,0,0
S5B_TheSwissAccount_rep1,1786988712.886,1.023,327000,218,1
S5B_TheSwissAccount_rep1,1786988713.906,1.0208,487500,325,1
S5B_TheSwissAccount_rep1,1786988714.927,1.0209,85271,57,1
S5B_TheSwissAccount_rep1,1786988715.948,1.0208,0,0,0
S5B_TheSwissAccount_rep1,1786988716.969,1.0208,351000,234,1
S5B_TheSwissAccount_rep1,1786988717.99,1.0209,316339,211,1
S5B_TheSwissAccount_rep1,1786988719.011,1.0209,0,0,0
S5B_TheSwissAccount_rep1,1786988720.033,1.0222,33000,22,1
S5B_TheSwissAccount_rep1,1786988721.054,1.0208,472500,315,1
S5B_TheSwissAccount_rep1,1786988722.074,1.0206,285215,191,1
S5B_TheSwissAccount_rep1,1786988723.094,1.0195,0,0,0
S5B_TheSwissAccount_rep1,1786988724.113,1.0194,0,0,0
S5B_TheSwissAccount_rep1,1786988725.144,1.0311,482493,325,2
S5B_TheSwissAccount_rep1,1786988726.164,1.0202,0,0,0
S5B_TheSwissAccount_rep1,1786988727.184,1.0199,0,0,0
S5B_TheSwissAccount_rep1,1786988728.204,1.0199,84000,56,1
S5B_TheSwissAccount_rep1,1786988729.224,1.0198,169500,113,1
S5B_TheSwissAccount_rep1,1786988730.244,1.0197,89558,60,1
S5B_TheSwissAccount_rep1,1786988731.263,1.0196,0,0,0
S5B_TheSwissAccount_rep1,1786988732.283,1.0198,141000,94,1
S5B_TheSwissAccount_rep1,1786988733.303,1.02,214564,144,1
S5B_TheSwissAccount_rep1,1786988734.324,1.0209,0,0,0
S5B_TheSwissAccount_rep1,1786988735.344,1.0196,0,0,0
S5B_TheSwissAccount_rep1,1786988736.365,1.0215,40331,27,1
S5B_TheSwissAccount_rep1,1786988737.386,1.0214,447000,298,1
S5B_TheSwissAccount_rep1,1786988738.408,1.0217,417976,279,1
S5B_TheSwissAccount_rep1,1786988739.429,1.0212,366000,244,1
S5B_TheSwissAccount_rep1,1786988740.45,1.0205,467535,312,1
S5B_TheSwissAccount_rep1,1786988741.471,1.0211,408000,272,1
S5B_TheSwissAccount_rep1,1786988742.492,1.021,162000,108,1
S5B_TheSwissAccount_rep1,1786988743.514,1.0216,353818,236,1
S5B_TheSwissAccount_rep1,1786988744.538,1.0245,465000,310,1
S5B_TheSwissAccount_rep1,1786988745.56,1.022,259500,173,1
S5B_TheSwissAccount_rep1,1786988746.581,1.0213,236923,158,1
S5B_TheSwissAccount_rep1,1786988747.602,1.0211,306000,204,1
S5B_TheSwissAccount_rep1,1786988748.625,1.0223,214500,143,1
S5B_TheSwissAccount_rep1,1786988749.649,1.0244,298500,199,1
S5B_TheSwissAccount_rep1,1786988750.669,1.02,248950,166,1
S5B_TheSwissAccount_rep1,1786988751.691,1.0215,340500,227,1
S5B_TheSwissAccount_rep1,1786988752.711,1.02,414582,277,1
S5B_TheSwissAccount_rep1,1786988753.73,1.0197,297000,198,1
S5B_TheSwissAccount_rep1,1786988754.75,1.0197,358500,239,1
S5B_TheSwissAccount_rep1,1786988755.77,1.0199,392079,262,1
S5B_TheSwissAccount_rep1,1786988756.79,1.0199,331500,221,1
S5B_TheSwissAccount_rep1,1786988757.81,1.0198,247833,167,1
S5B_TheSwissAccount_rep1,1786988758.83,1.0198,0,0,0
S5B_TheSwissAccount_rep1,1786988759.851,1.0213,0,0,0
S5B_TheSwissAccount_rep1,1786988760.872,1.021,445500,297,1
S5B_TheSwissAccount_rep1,1786988761.893,1.0216,4026,3,1
S5B_TheSwissAccount_rep1,1786988762.915,1.0215,0,0,0
S5B_TheSwissAccount_rep1,1786988763.936,1.0211,0,0,0
S5B_TheSwissAccount_rep1,1786988764.958,1.0215,505500,337,1
S5B_TheSwissAccount_rep1,1786988765.979,1.0212,22960,16,1
S5B_TheSwissAccount_rep1,1786988767.0,1.0214,0,0,0
S5B_TheSwissAccount_rep1,1786988768.024,1.024,0,0,0
S5B_TheSwissAccount_rep1,1786988769.045,1.0211,280500,187,1
S5B_TheSwissAccount_rep1,1786988770.071,1.0258,267927,179,1
S5B_TheSwissAccount_rep1,1786988771.091,1.02,0,0,0
S5B_TheSwissAccount_rep1,1786988772.112,1.0209,40,1,1
S5B_TheSwissAccount_rep1,1786988773.134,1.0221,573092,384,1
S5B_TheSwissAccount_rep1,1786988774.155,1.0209,127749,86,1
S5B_TheSwissAccount_rep1,1786988775.175,1.0198,0,0,0
S5B_TheSwissAccount_rep1,1786988776.196,1.0209,91500,61,1
S5B_TheSwissAccount_rep1,1786988777.217,1.0214,277500,185,1
S5B_TheSwissAccount_rep1,1786988778.238,1.0206,28115,19,1
S5B_TheSwissAccount_rep1,1786988779.258,1.02,0,0,0
S5B_TheSwissAccount_rep1,1786988780.278,1.02,24000,16,1
S5B_TheSwissAccount_rep1,1786988781.298,1.0199,390000,260,1
S5B_TheSwissAccount_rep1,1786988782.318,1.0201,214500,143,1
S5B_TheSwissAccount_rep1,1786988783.339,1.0211,214500,143,1
S5B_TheSwissAccount_rep1,1786988784.36,1.0213,610546,408,1
S5B_TheSwissAccount_rep1,1786988785.382,1.0217,445557,298,1
S5B_TheSwissAccount_rep1,1786988786.404,1.0219,517213,345,1
S5B_TheSwissAccount_rep1,1786988787.426,1.0219,333000,222,1
S5B_TheSwissAccount_rep1,1786988788.447,1.0214,252000,168,1
S5B_TheSwissAccount_rep1,1786988789.469,1.0218,441322,295,1
S5B_TheSwissAccount_rep1,1786988790.491,1.0217,264000,176,1
S5B_TheSwissAccount_rep1,1786988791.512,1.0211,247500,165,1
S5B_TheSwissAccount_rep1,1786988792.535,1.0235,310396,207,1
S5B_TheSwissAccount_rep1,1786988793.555,1.0199,465000,310,1
S5B_TheSwissAccount_rep1,1786988794.575,1.0197,310500,207,1
S5B_TheSwissAccount_rep1,1786988795.594,1.0196,354447,237,1
S5B_TheSwissAccount_rep1,1786988796.614,1.0199,303000,202,1
S5B_TheSwissAccount_rep1,1786988797.643,1.0286,273000,182,1
S5B_TheSwissAccount_rep1,1786988798.663,1.0199,333000,222,1
S5B_TheSwissAccount_rep1,1786988799.683,1.0198,361057,241,1
S5B_TheSwissAccount_rep1,1786988800.704,1.0215,429098,287,1
S5B_TheSwissAccount_rep1,1786988801.725,1.021,475500,317,1
S5B_TheSwissAccount_rep1,1786988802.746,1.0205,67136,45,1
S5B_TheSwissAccount_rep1,1786988803.766,1.0209,0,0,0
S5B_TheSwissAccount_rep1,1786988804.788,1.0216,339000,226,1
S5B_TheSwissAccount_rep1,1786988805.809,1.0213,546000,364,1
S5B_TheSwissAccount_rep1,1786988806.831,1.0216,83150,56,1
S5B_TheSwissAccount_rep1,1786988807.852,1.021,0,0,0
S5B_TheSwissAccount_rep1,1786988808.873,1.0209,363000,242,1
S5B_TheSwissAccount_rep1,1786988809.894,1.021,475500,317,1
S5B_TheSwissAccount_rep1,1786988810.915,1.0212,299357,200,1
S5B_TheSwissAccount_rep1,1786988811.936,1.021,0,0,0
S5B_TheSwissAccount_rep1,1786988812.957,1.021,279000,186,1
S5B_TheSwissAccount_rep1,1786988813.978,1.021,372000,248,1
S5B_TheSwissAccount_rep1,1786988815.004,1.026,397500,265,1
S5B_TheSwissAccount_rep1,1786988816.027,1.0233,238364,159,1
S5B_TheSwissAccount_rep1,1786988817.049,1.0211,453000,302,1
S5B_TheSwissAccount_rep1,1786988818.07,1.0212,348000,232,1
S5B_TheSwissAccount_rep1,1786988819.09,1.0201,534522,357,1
S5B_TheSwissAccount_rep1,1786988820.11,1.0199,367500,245,1
S5B_TheSwissAccount_rep1,1786988821.136,1.0268,286500,191,1
S5B_TheSwissAccount_rep1,1786988822.158,1.0211,474000,316,1
S5B_TheSwissAccount_rep1,1786988823.178,1.0204,383765,256,1
S5B_TheSwissAccount_rep1,1786988824.199,1.0209,268500,179,1
S5B_TheSwissAccount_rep1,1786988825.219,1.0203,370500,247,1
S5B_TheSwissAccount_rep1,1786988826.239,1.0204,439384,293,1
S5B_TheSwissAccount_rep1,1786988827.26,1.0201,413503,276,1
S5B_TheSwissAccount_rep1,1786988828.28,1.02,511500,341,1
S5B_TheSwissAccount_rep1,1786988829.3,1.0202,405965,271,1
S5B_TheSwissAccount_rep1,1786988830.321,1.0216,493500,329,1
S5B_TheSwissAccount_rep1,1786988831.344,1.0226,301595,202,1
S5B_TheSwissAccount_rep1,1786988832.366,1.0216,183000,122,1
S5B_TheSwissAccount_rep1,1786988833.387,1.0215,285000,190,1
S5B_TheSwissAccount_rep1,1786988834.409,1.0216,368296,246,1
S5B_TheSwissAccount_rep1,1786988835.43,1.0214,0,0,0
S5B_TheSwissAccount_rep1,1786988836.452,1.0215,63000,42,1
S5B_TheSwissAccount_rep1,1786988837.473,1.0215,358500,239,1
S5B_TheSwissAccount_rep1,1786988838.494,1.0213,280629,188,1
S5B_TheSwissAccount_rep1,1786988839.518,1.0235,0,0,0
S5B_TheSwissAccount_rep1,1786988840.54,1.0222,121500,81,1
S5B_TheSwissAccount_rep1,1786988841.561,1.0211,415500,277,1
S5B_TheSwissAccount_rep1,1786988842.582,1.0213,190279,127,1
S5B_TheSwissAccount_rep1,1786988843.602,1.02,0,0,0
S5B_TheSwissAccount_rep1,1786988844.623,1.0203,24000,16,1
S5B_TheSwissAccount_rep1,1786988845.649,1.0261,67500,45,1
S5B_TheSwissAccount_rep1,1786988846.669,1.0199,336702,227,2
S5B_TheSwissAccount_rep1,1786988847.69,1.0212,0,0,0
S5B_TheSwissAccount_rep1,1786988848.711,1.0211,90000,60,1
S5B_TheSwissAccount_rep1,1786988849.732,1.021,234227,157,1
S5B_TheSwissAccount_rep1,1786988850.752,1.0202,0,0,0
S5B_TheSwissAccount_rep1,1786988851.772,1.0202,0,0,0
S5B_TheSwissAccount_rep1,1786988852.792,1.02,258000,172,1
S5B_TheSwissAccount_rep1,1786988853.812,1.0202,61929,42,1
S5B_TheSwissAccount_rep1,1786988854.833,1.0202,0,0,0
S5B_TheSwissAccount_rep1,1786988855.853,1.02,0,0,0
S5B_TheSwissAccount_rep1,1786988856.874,1.0216,210000,140,1
S5B_TheSwissAccount_rep1,1786988857.896,1.0222,300000,200,1
S5B_TheSwissAccount_rep1,1786988858.918,1.0211,354246,237,1
S5B_TheSwissAccount_rep1,1786988859.944,1.0266,204000,136,1
S5B_TheSwissAccount_rep1,1786988860.966,1.0216,441000,294,1
S5B_TheSwissAccount_rep1,1786988861.986,1.0202,490476,327,1
S5B_TheSwissAccount_rep1,1786988863.007,1.0211,473130,316,1
S5B_TheSwissAccount_rep1,1786988864.03,1.0228,507000,338,1
S5B_TheSwissAccount_rep1,1786988865.051,1.0212,339381,227,1
S5B_TheSwissAccount_rep1,1786988866.071,1.0199,348000,232,1
S5B_TheSwissAccount_rep1,1786988867.092,1.021,351505,235,1
S5B_TheSwissAccount_rep1,1786988868.112,1.02,451500,301,1
S5B_TheSwissAccount_rep1,1786988869.14,1.0275,430186,287,1
S5B_TheSwissAccount_rep1,1786988870.162,1.022,223500,149,1
S5B_TheSwissAccount_rep1,1786988871.182,1.0205,222138,149,1
S5B_TheSwissAccount_rep1,1786988872.202,1.0202,1500,1,1
S5B_TheSwissAccount_rep1,1786988873.224,1.0211,364500,243,1
S5B_TheSwissAccount_rep1,1786988874.244,1.0204,360000,240,1
S5B_TheSwissAccount_rep1,1786988875.264,1.02,147080,99,1
S5B_TheSwissAccount_rep1,1786988876.286,1.0218,73500,49,1
S5B_TheSwissAccount_rep1,1786988877.306,1.0207,430500,287,1
S5B_TheSwissAccount_rep1,1786988878.328,1.0218,381000,254,1
S5B_TheSwissAccount_rep1,1786988879.35,1.0213,86270,58,1
S5B_TheSwissAccount_rep1,1786988880.371,1.0215,109500,73,1
S5B_TheSwissAccount_rep1,1786988881.393,1.0215,411000,274,1
S5B_TheSwissAccount_rep1,1786988882.414,1.0215,277770,186,1
S5B_TheSwissAccount_rep1,1786988883.435,1.0211,0,0,0
S5B_TheSwissAccount_rep1,1786988884.457,1.0223,196500,131,1
S5B_TheSwissAccount_rep1,1786988885.479,1.0217,441000,294,1
S5B_TheSwissAccount_rep1,1786988886.5,1.0213,102647,69,1
S5B_TheSwissAccount_rep1,1786988887.523,1.0229,0,0,0
S5B_TheSwissAccount_rep1,1786988888.545,1.0216,28500,19,1
S5B_TheSwissAccount_rep1,1786988889.565,1.0202,498000,332,1
S5B_TheSwissAccount_rep1,1786988890.587,1.0217,318000,212,1
S5B_TheSwissAccount_rep1,1786988891.609,1.0223,158980,106,1
S5B_TheSwissAccount_rep1,1786988892.63,1.021,187500,125,1
S5B_TheSwissAccount_rep1,1786988893.656,1.0257,638604,426,1
S5B_TheSwissAccount_rep1,1786988894.678,1.0221,190500,127,1
S5B_TheSwissAccount_rep1,1786988895.698,1.0206,378000,252,1
S5B_TheSwissAccount_rep1,1786988896.719,1.0208,444000,296,1
S5B_TheSwissAccount_rep1,1786988897.74,1.021,425293,284,1
S5B_TheSwissAccount_rep1,1786988898.761,1.0208,378000,252,1
S5B_TheSwissAccount_rep1,1786988899.782,1.0206,469500,313,1
S5B_TheSwissAccount_rep1,1786988900.803,1.0217,489765,327,1
S5B_TheSwissAccount_rep1,1786988901.824,1.0204,453000,302,1
S5B_TheSwissAccount_rep1,1786988902.845,1.0216,319336,213,1
S5B_TheSwissAccount_rep1,1786988903.866,1.0209,372000,248,1
S5B_TheSwissAccount_rep1,1786988904.893,1.0264,331500,221,1
