run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S1_TearsOfSteel_rep1,0,0.0,1787002989.367,1787002999.367,62.700431,123.347347,0.0,377.231406,87905063,58624,2,11
S1_TearsOfSteel_rep1,1,10.0,1787002999.367,1787003009.367,11.790141,23.582802,0.0,59.721455,15072241,10050,1,10
S1_TearsOfSteel_rep1,2,20.0,1787003009.367,1787003019.367,7.882724,16.730338,0.0,48.827434,11124840,7418,1,11
S1_TearsOfSteel_rep1,3,30.0,1787003019.367,1787003029.367,11.172345,18.115614,0.0,43.429846,15695425,10465,1,11
S1_TearsOfSteel_rep1,4,40.0,1787003029.367,1787003039.367,7.578245,15.718812,0.0,41.737817,10712321,7144,1,11
S1_TearsOfSteel_rep1,5,50.0,1787003039.367,1787003049.367,9.161901,18.15249,0.0,47.337449,11699718,7801,1,10
S1_TearsOfSteel_rep1,6,60.0,1787003049.367,1787003059.367,11.445185,14.679104,0.0,40.415582,16090524,10730,1,11
S1_TearsOfSteel_rep1,7,70.0,1787003059.367,1787003069.367,9.816989,15.956437,0.0,42.498506,13794498,9201,2,11
S1_TearsOfSteel_rep1,8,80.0,1787003069.367,1787003079.367,11.133659,15.239998,0.0,42.57144,15664169,10448,2,11
S1_TearsOfSteel_rep1,9,90.0,1787003079.367,1787003089.367,12.330688,20.062556,0.0,48.647183,17324909,11552,1,11
S1_TearsOfSteel_rep1,10,100.0,1787003089.367,1787003099.367,10.304962,15.918708,0.0,40.262121,13180294,8788,1,10
S1_TearsOfSteel_rep1,11,110.0,1787003099.367,1787003109.367,8.443245,18.280663,0.0,55.017891,11870024,7914,1,11
S1_TearsOfSteel_rep1,12,120.0,1787003109.367,1787003119.367,14.503853,23.824987,0.0,59.057398,20383803,13592,1,11
S1_TearsOfSteel_rep1,13,130.0,1787003119.367,1787003129.367,11.550783,18.474812,0.0,59.057398,16245366,10834,1,11
S1_TearsOfSteel_rep1,14,140.0,1787003129.367,1787003139.367,7.791138,15.631406,0.0,41.724747,9951891,6636,1,10
S1_TearsOfSteel_rep1,15,150.0,1787003139.367,1787003149.367,13.704874,22.444092,0.0,58.437532,19270392,12849,1,11
S1_TearsOfSteel_rep1,16,160.0,1787003149.367,1787003159.367,16.074435,27.363175,0.0,83.01367,22540677,15029,1,11
S1_TearsOfSteel_rep1,17,170.0,1787003159.367,1787003169.367,5.69602,11.811559,0.0,33.904681,8005640,5338,1,11
S1_TearsOfSteel_rep1,18,180.0,1787003169.367,1787003179.367,11.313483,18.276005,0.0,46.378099,15906031,10607,1,11
S1_TearsOfSteel_rep1,19,190.0,1787003179.367,1787003189.367,7.357851,14.530707,0.0,37.380678,9407412,6273,1,10
S1_TearsOfSteel_rep1,20,200.0,1787003189.367,1787003199.367,7.524935,13.000366,0.0,39.050195,10602013,7070,1,11
S1_TearsOfSteel_rep1,21,210.0,1787003199.367,1787003209.367,10.07479,16.607673,0.0,44.30434,14174613,9451,1,11
S1_TearsOfSteel_rep1,22,220.0,1787003209.367,1787003219.367,8.575314,11.96048,0.0,27.700107,12070973,8050,1,11
S1_TearsOfSteel_rep1,23,230.0,1787003219.367,1787003229.367,6.161912,13.229741,0.0,38.676606,8655393,5773,1,11
S1_TearsOfSteel_rep1,24,240.0,1787003229.367,1787003239.367,7.353576,12.406381,0.0,36.432675,9419094,6281,1,10
S1_TearsOfSteel_rep1,25,250.0,1787003239.367,1787003249.367,3.300945,10.435534,0.0,36.301002,4657711,3109,1,11
S1_TearsOfSteel_rep1,26,260.0,1787003249.367,1787003259.367,0.0,0.0,0.0,0.0,0,0,0,11
S1_TearsOfSteel_rep1,27,270.0,1787003259.367,1787003269.367,0.0,0.0,0.0,0.0,0,0,0,11
S1_TearsOfSteel_rep1,28,280.0,1787003269.367,1787003279.367,0.0,0.0,0.0,0.0,0,0,0,10
