run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S2D_BigBuckBunny_rep1,1786969242.038,1.0001,0,0,0
S2D_BigBuckBunny_rep1,1786969243.043,1.0051,0,0,0
S2D_BigBuckBunny_rep1,1786969244.048,1.0051,0,0,0
S2D_BigBuckBunny_rep1,1786969245.053,1.005,5108,6,1
S2D_BigBuckBunny_rep1,1786969246.059,1.0051,31939,24,1
S2D_BigBuckBunny_rep1,1786969247.064,1.0051,16500,11,1
S2D_BigBuckBunny_rep1,1786969248.071,1.0076,19515,17,3
S2D_BigBuckBunny_rep1,1786969249.079,1.0078,21080,16,2
S2D_BigBuckBunny_rep1,1786969250.086,1.0074,18040,13,2
S2D_BigBuckBunny_rep1,1786969251.094,1.0078,18000,12,1
S2D_BigBuckBunny_rep1,1786969252.102,1.0079,18000,12,1
S2D_BigBuckBunny_rep1,1786969253.11,1.0074,18000,12,1
S2D_BigBuckBunny_rep1,1786969254.117,1.0078,18734,13,1
S2D_BigBuckBunny_rep1,1786969255.125,1.0077,21000,14,1
S2D_BigBuckBunny_rep1,1786969256.134,1.0093,18000,12,1
S2D_BigBuckBunny_rep1,1786969257.144,1.0095,18000,12,1
S2D_BigBuckBunny_rep1,1786969258.151,1.0075,18000,12,1
S2D_BigBuckBunny_rep1,1786969259.159,1.0079,21000,14,1
S2D_BigBuckBunny_rep1,1786969260.167,1.0079,16621,12,1
S2D_BigBuckBunny_rep1,1786969261.179,1.0114,21000,14,1
S2D_BigBuckBunny_rep1,1786969262.186,1.0076,16325,11,1
S2D_BigBuckBunny_rep1,1786969263.194,1.0075,21000,14,1
S2D_BigBuckBunny_rep1,1786969264.201,1.0075,18000,12,1
S2D_BigBuckBunny_rep1,1786969265.208,1.0074,19582,14,1
S2D_BigBuckBunny_rep1,1786969266.216,1.0075,16248,11,1
S2D_BigBuckBunny_rep1,1786969267.223,1.0075,21000,14,1
S2D_BigBuckBunny_rep1,1786969268.231,1.0076,19067,13,1
S2D_BigBuckBunny_rep1,1786969269.239,1.0075,17941,12,1
S2D_BigBuckBunny_rep1,1786969270.246,1.0075,18000,12,1
S2D_BigBuckBunny_rep1,1786969271.254,1.0075,18000,12,1
S2D_BigBuckBunny_rep1,1786969272.262,1.008,18873,13,1
S2D_BigBuckBunny_rep1,1786969273.269,1.0075,19188,13,1
S2D_BigBuckBunny_rep1,1786969274.276,1.0075,17946,12,1
S2D_BigBuckBunny_rep1,1786969275.285,1.0082,21000,14,1
S2D_BigBuckBunny_rep1,1786969276.293,1.0079,3132,3,1
S2D_BigBuckBunny_rep1,1786969277.3,1.0075,23117,16,1
S2D_BigBuckBunny_rep1,1786969278.308,1.008,0,0,0
S2D_BigBuckBunny_rep1,1786969279.316,1.008,0,0,0
S2D_BigBuckBunny_rep1,1786969280.324,1.008,15000,10,1
S2D_BigBuckBunny_rep1,1786969281.333,1.0094,10258,7,1
S2D_BigBuckBunny_rep1,1786969282.341,1.0077,0,0,0
S2D_BigBuckBunny_rep1,1786969283.349,1.008,0,0,0
S2D_BigBuckBunny_rep1,1786969284.357,1.0082,15000,10,1
S2D_BigBuckBunny_rep1,1786969285.365,1.008,8000,6,1
S2D_BigBuckBunny_rep1,1786969286.373,1.0079,0,0,0
S2D_BigBuckBunny_rep1,1786969287.381,1.0079,0,0,0
S2D_BigBuckBunny_rep1,1786969288.39,1.0084,15000,10,1
S2D_BigBuckBunny_rep1,1786969289.398,1.0081,10907,8,1
S2D_BigBuckBunny_rep1,1786969290.406,1.0079,0,0,0
S2D_BigBuckBunny_rep1,1786969291.414,1.0079,0,0,0
S2D_BigBuckBunny_rep1,1786969292.422,1.0081,15000,10,1
S2D_BigBuckBunny_rep1,1786969293.43,1.0079,10822,9,2
S2D_BigBuckBunny_rep1,1786969294.437,1.0079,0,0,0
S2D_BigBuckBunny_rep1,1786969295.445,1.008,0,0,0
S2D_BigBuckBunny_rep1,1786969296.453,1.0074,15000,10,1
S2D_BigBuckBunny_rep1,1786969297.461,1.0079,8977,6,1
S2D_BigBuckBunny_rep1,1786969298.469,1.008,0,0,0
S2D_BigBuckBunny_rep1,1786969299.477,1.0079,0,0,0
S2D_BigBuckBunny_rep1,1786969300.485,1.0079,8831,6,1
S2D_BigBuckBunny_rep1,1786969301.493,1.008,24000,16,1
S2D_BigBuckBunny_rep1,1786969302.5,1.0076,16500,11,1
S2D_BigBuckBunny_rep1,1786969303.508,1.0075,21000,14,1
S2D_BigBuckBunny_rep1,1786969304.517,1.0098,16500,11,1
S2D_BigBuckBunny_rep1,1786969305.526,1.0082,21175,15,1
S2D_BigBuckBunny_rep1,1786969306.534,1.0079,19552,14,1
S2D_BigBuckBunny_rep1,1786969307.55,1.016,15000,10,1
S2D_BigBuckBunny_rep1,1786969308.557,1.0074,22540,16,2
S2D_BigBuckBunny_rep1,1786969309.565,1.0079,15000,10,1
S2D_BigBuckBunny_rep1,1786969310.572,1.0074,16260,13,2
S2D_BigBuckBunny_rep1,1786969311.58,1.0075,24463,17,1
S2D_BigBuckBunny_rep1,1786969312.596,1.0164,15052,11,1
S2D_BigBuckBunny_rep1,1786969313.604,1.0081,22500,15,1
S2D_BigBuckBunny_rep1,1786969314.612,1.0083,16500,11,1
S2D_BigBuckBunny_rep1,1786969315.62,1.0076,18765,14,1
S2D_BigBuckBunny_rep1,1786969316.628,1.008,19500,13,1
S2D_BigBuckBunny_rep1,1786969317.639,1.0107,18000,12,1
