run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S4A_ElephantsDream_rep1,1786976140.16,1.0001,0,0,0
S4A_ElephantsDream_rep1,1786976141.169,1.0093,0,0,0
S4A_ElephantsDream_rep1,1786976142.178,1.0082,0,0,0
S4A_ElephantsDream_rep1,1786976143.186,1.0082,5110,6,1
S4A_ElephantsDream_rep1,1786976144.194,1.0082,0,0,0
S4A_ElephantsDream_rep1,1786976145.206,1.0118,4603771,3074,1
S4A_ElephantsDream_rep1,1786976146.218,1.012,22195619,14801,1
S4A_ElephantsDream_rep1,1786976147.238,1.0198,11717345,7814,2
S4A_ElephantsDream_rep1,1786976148.25,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976149.262,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976150.275,1.0123,1792357,1195,1
S4A_ElephantsDream_rep1,1786976151.287,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976152.299,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976153.311,1.0122,45000,30,1
S4A_ElephantsDream_rep1,1786976154.323,1.0119,1702885,1136,1
S4A_ElephantsDream_rep1,1786976155.335,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976156.348,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976157.36,1.0127,225000,150,1
S4A_ElephantsDream_rep1,1786976158.373,1.0126,1002765,669,1
S4A_ElephantsDream_rep1,1786976159.386,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976160.398,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976161.411,1.0126,1436326,958,1
S4A_ElephantsDream_rep1,1786976162.424,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976163.435,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976164.448,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976165.461,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976166.474,1.0124,2356368,1571,1
S4A_ElephantsDream_rep1,1786976167.486,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976168.499,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976169.512,1.0129,15000,10,1
S4A_ElephantsDream_rep1,1786976170.527,1.0156,2539085,1693,1
S4A_ElephantsDream_rep1,1786976171.54,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976172.552,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976173.564,1.0118,105000,70,1
S4A_ElephantsDream_rep1,1786976174.577,1.0125,2156991,1438,1
S4A_ElephantsDream_rep1,1786976175.589,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976176.601,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976177.614,1.0128,465000,310,1
S4A_ElephantsDream_rep1,1786976178.629,1.0145,2005118,1337,1
S4A_ElephantsDream_rep1,1786976179.644,1.0159,0,0,0
S4A_ElephantsDream_rep1,1786976180.67,1.0254,0,0,0
S4A_ElephantsDream_rep1,1786976181.682,1.0119,945000,630,1
S4A_ElephantsDream_rep1,1786976182.699,1.0175,2887219,1925,1
S4A_ElephantsDream_rep1,1786976183.711,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976184.724,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976185.736,1.012,1905000,1270,1
S4A_ElephantsDream_rep1,1786976186.755,1.0188,1297296,865,1
S4A_ElephantsDream_rep1,1786976187.767,1.0124,0,0,0
S4A_ElephantsDream_rep1,1786976188.779,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976189.792,1.0122,2349378,1567,1
S4A_ElephantsDream_rep1,1786976190.804,1.0124,0,0,0
S4A_ElephantsDream_rep1,1786976191.817,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976192.829,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976193.841,1.0126,3273723,2183,1
S4A_ElephantsDream_rep1,1786976194.854,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976195.867,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976196.88,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976197.892,1.0126,4003500,2669,1
S4A_ElephantsDream_rep1,1786976198.905,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976199.918,1.0131,0,0,0
S4A_ElephantsDream_rep1,1786976200.931,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976201.944,1.0125,4331994,2888,1
S4A_ElephantsDream_rep1,1786976202.956,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976203.969,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976204.982,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976205.995,1.0128,3911461,2608,1
S4A_ElephantsDream_rep1,1786976207.007,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976208.023,1.0163,0,0,0
S4A_ElephantsDream_rep1,1786976209.036,1.0127,105000,70,1
S4A_ElephantsDream_rep1,1786976210.049,1.0127,3981532,2655,1
S4A_ElephantsDream_rep1,1786976211.062,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976212.074,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976213.086,1.0118,105000,70,1
S4A_ElephantsDream_rep1,1786976214.098,1.0118,4016128,2678,1
S4A_ElephantsDream_rep1,1786976215.11,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976216.122,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976217.139,1.0165,0,0,0
S4A_ElephantsDream_rep1,1786976218.152,1.0134,4172496,2782,1
S4A_ElephantsDream_rep1,1786976219.164,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976220.176,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976221.188,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976222.2,1.0122,3143348,2096,1
S4A_ElephantsDream_rep1,1786976223.213,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976224.225,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976225.237,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976226.249,1.0126,4181335,2788,1
S4A_ElephantsDream_rep1,1786976227.263,1.0136,0,0,0
S4A_ElephantsDream_rep1,1786976228.275,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976229.287,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976230.299,1.012,4152311,2769,1
S4A_ElephantsDream_rep1,1786976231.311,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976232.324,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976233.337,1.0129,465000,310,1
S4A_ElephantsDream_rep1,1786976234.35,1.0128,1550067,1034,1
S4A_ElephantsDream_rep1,1786976235.363,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976236.376,1.0131,0,0,0
S4A_ElephantsDream_rep1,1786976237.389,1.013,1492204,995,1
S4A_ElephantsDream_rep1,1786976238.406,1.0176,0,0,0
S4A_ElephantsDream_rep1,1786976239.419,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976240.432,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976241.445,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976242.458,1.0134,1633733,1090,1
S4A_ElephantsDream_rep1,1786976243.471,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976244.484,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976245.497,1.0127,45000,30,1
S4A_ElephantsDream_rep1,1786976246.509,1.0127,1446330,965,1
S4A_ElephantsDream_rep1,1786976247.526,1.0164,0,0,0
S4A_ElephantsDream_rep1,1786976248.539,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976249.552,1.0126,225000,150,1
S4A_ElephantsDream_rep1,1786976250.57,1.0185,1080561,721,1
S4A_ElephantsDream_rep1,1786976251.583,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976252.595,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976253.607,1.0126,1369713,914,1
S4A_ElephantsDream_rep1,1786976254.621,1.0132,0,0,0
S4A_ElephantsDream_rep1,1786976255.635,1.0149,0,0,0
S4A_ElephantsDream_rep1,1786976256.65,1.0144,0,0,0
S4A_ElephantsDream_rep1,1786976257.662,1.0123,978825,653,1
S4A_ElephantsDream_rep1,1786976258.674,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976259.686,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976260.698,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976261.711,1.0122,2573076,1716,1
S4A_ElephantsDream_rep1,1786976262.723,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976263.735,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976264.748,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976265.76,1.0121,3328650,2220,1
S4A_ElephantsDream_rep1,1786976266.772,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976267.784,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976268.797,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976269.81,1.0127,1436922,958,1
S4A_ElephantsDream_rep1,1786976270.822,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976271.835,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976272.847,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976273.859,1.0125,1095619,731,1
S4A_ElephantsDream_rep1,1786976274.872,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976275.884,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976276.897,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976277.91,1.0128,854348,570,1
S4A_ElephantsDream_rep1,1786976278.923,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976279.936,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976280.949,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976281.962,1.0134,939838,627,1
S4A_ElephantsDream_rep1,1786976282.975,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976283.988,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976285.001,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976286.014,1.0131,1106334,738,1
S4A_ElephantsDream_rep1,1786976287.028,1.0144,0,0,0
S4A_ElephantsDream_rep1,1786976288.041,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976289.054,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976290.067,1.0128,1113480,743,1
S4A_ElephantsDream_rep1,1786976291.079,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976292.092,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976293.105,1.0124,15000,10,1
S4A_ElephantsDream_rep1,1786976294.117,1.0126,1265351,844,1
S4A_ElephantsDream_rep1,1786976295.13,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976296.144,1.014,0,0,0
S4A_ElephantsDream_rep1,1786976297.156,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976298.168,1.0119,898072,599,1
S4A_ElephantsDream_rep1,1786976299.18,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976300.191,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976301.203,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976302.215,1.012,920850,614,1
S4A_ElephantsDream_rep1,1786976303.227,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976304.239,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976305.251,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976306.264,1.0125,944583,630,1
S4A_ElephantsDream_rep1,1786976307.276,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976308.29,1.0132,0,0,0
S4A_ElephantsDream_rep1,1786976309.302,1.0125,105000,70,1
S4A_ElephantsDream_rep1,1786976310.314,1.0122,846756,565,1
S4A_ElephantsDream_rep1,1786976311.327,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976312.34,1.0131,0,0,0
S4A_ElephantsDream_rep1,1786976313.353,1.0131,945000,630,1
S4A_ElephantsDream_rep1,1786976314.367,1.0135,434425,290,1
S4A_ElephantsDream_rep1,1786976315.379,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976316.392,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976317.405,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976318.418,1.013,1433203,956,1
S4A_ElephantsDream_rep1,1786976319.431,1.0132,0,0,0
S4A_ElephantsDream_rep1,1786976320.444,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976321.456,1.0126,15000,10,1
S4A_ElephantsDream_rep1,1786976322.468,1.0119,1306128,871,1
S4A_ElephantsDream_rep1,1786976323.481,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976324.493,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976325.507,1.0132,225000,150,1
S4A_ElephantsDream_rep1,1786976326.522,1.0155,791397,528,1
S4A_ElephantsDream_rep1,1786976327.535,1.0131,0,0,0
S4A_ElephantsDream_rep1,1786976328.547,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976329.56,1.0126,1257467,839,1
S4A_ElephantsDream_rep1,1786976330.572,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976331.583,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976332.603,1.0201,0,0,0
S4A_ElephantsDream_rep1,1786976333.615,1.0118,1413691,943,1
S4A_ElephantsDream_rep1,1786976334.629,1.0136,0,0,0
S4A_ElephantsDream_rep1,1786976335.643,1.0139,0,0,0
S4A_ElephantsDream_rep1,1786976336.655,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976337.667,1.012,1363315,909,1
S4A_ElephantsDream_rep1,1786976338.679,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976339.691,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976340.703,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976341.715,1.0119,1046014,698,1
S4A_ElephantsDream_rep1,1786976342.727,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976343.739,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976344.751,1.0123,0,0,0
S4A_ElephantsDream_rep1,1786976345.764,1.013,867360,579,1
S4A_ElephantsDream_rep1,1786976346.777,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976347.789,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976348.802,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976349.815,1.0126,987824,659,1
S4A_ElephantsDream_rep1,1786976350.827,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976351.84,1.0131,0,0,0
S4A_ElephantsDream_rep1,1786976352.853,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976353.865,1.0126,1168556,780,1
S4A_ElephantsDream_rep1,1786976354.878,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976355.891,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976356.903,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976357.916,1.0126,1247723,832,1
S4A_ElephantsDream_rep1,1786976358.929,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976359.941,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976360.954,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976361.967,1.0126,1056122,705,1
S4A_ElephantsDream_rep1,1786976362.979,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976363.992,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976365.005,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976366.018,1.0136,1829245,1220,1
S4A_ElephantsDream_rep1,1786976367.031,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976368.044,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976369.056,1.0125,105000,70,1
S4A_ElephantsDream_rep1,1786976370.069,1.0125,1518874,1013,1
S4A_ElephantsDream_rep1,1786976371.082,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976372.094,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976373.106,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976374.119,1.0128,925205,617,1
S4A_ElephantsDream_rep1,1786976375.135,1.0165,0,0,0
S4A_ElephantsDream_rep1,1786976376.148,1.0132,0,0,0
S4A_ElephantsDream_rep1,1786976377.16,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976378.173,1.0124,913070,609,1
S4A_ElephantsDream_rep1,1786976379.185,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976380.198,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976381.211,1.0129,15000,10,1
S4A_ElephantsDream_rep1,1786976382.223,1.0119,1624383,1083,1
S4A_ElephantsDream_rep1,1786976383.239,1.016,0,0,0
S4A_ElephantsDream_rep1,1786976384.252,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976385.264,1.0122,400,1,1
S4A_ElephantsDream_rep1,1786976386.276,1.0119,400,1,1
S4A_ElephantsDream_rep1,1786976387.288,1.0119,400,1,1
S4A_ElephantsDream_rep1,1786976388.3,1.0119,400,1,1
S4A_ElephantsDream_rep1,1786976389.312,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976390.324,1.0124,0,0,0
S4A_ElephantsDream_rep1,1786976391.337,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976392.35,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976393.362,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976394.375,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976395.388,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976396.401,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976397.414,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976398.427,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976399.439,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976400.452,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976401.465,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976402.478,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976403.491,1.0135,0,0,0
S4A_ElephantsDream_rep1,1786976404.504,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976405.519,1.0151,0,0,0
S4A_ElephantsDream_rep1,1786976406.532,1.0129,0,0,0
S4A_ElephantsDream_rep1,1786976407.545,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976408.558,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976409.57,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976410.582,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976411.595,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976412.608,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976413.621,1.0135,0,0,0
S4A_ElephantsDream_rep1,1786976414.634,1.0134,0,0,0
S4A_ElephantsDream_rep1,1786976415.647,1.013,0,0,0
S4A_ElephantsDream_rep1,1786976416.66,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976417.673,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976418.685,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976419.696,1.0118,0,0,0
S4A_ElephantsDream_rep1,1786976420.708,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976421.721,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976422.733,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976423.745,1.0121,0,0,0
S4A_ElephantsDream_rep1,1786976424.757,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976425.769,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976426.781,1.0119,0,0,0
S4A_ElephantsDream_rep1,1786976427.794,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976428.806,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976429.818,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976430.83,1.0122,0,0,0
S4A_ElephantsDream_rep1,1786976431.843,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976432.855,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976433.868,1.0128,52,1,1
S4A_ElephantsDream_rep1,1786976434.88,1.0125,0,0,0
S4A_ElephantsDream_rep1,1786976435.893,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976436.906,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976437.918,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976438.931,1.0128,0,0,0
S4A_ElephantsDream_rep1,1786976439.944,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976440.956,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976441.968,1.012,0,0,0
S4A_ElephantsDream_rep1,1786976442.981,1.0131,0,0,0
S4A_ElephantsDream_rep1,1786976443.994,1.0127,0,0,0
S4A_ElephantsDream_rep1,1786976445.006,1.0126,0,0,0
S4A_ElephantsDream_rep1,1786976446.022,1.0161,40,1,1
S4A_ElephantsDream_rep1,1786976447.035,1.0125,0,0,0
