run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S5B_ElephantsDream_rep1,1786987123.099,1.0001,0,0,0
S5B_ElephantsDream_rep1,1786987124.113,1.0136,0,0,0
S5B_ElephantsDream_rep1,1786987125.125,1.0126,0,0,0
S5B_ElephantsDream_rep1,1786987126.142,1.0163,11720,13,2
S5B_ElephantsDream_rep1,1786987127.162,1.0205,323832,216,1
S5B_ElephantsDream_rep1,1786987128.181,1.0185,327784,219,1
S5B_ElephantsDream_rep1,1786987129.199,1.0186,381000,254,1
S5B_ElephantsDream_rep1,1786987130.218,1.0184,427540,286,2
S5B_ElephantsDream_rep1,1786987131.236,1.0185,461234,308,1
S5B_ElephantsDream_rep1,1786987132.255,1.0185,216000,144,1
S5B_ElephantsDream_rep1,1786987133.273,1.0187,360000,240,1
S5B_ElephantsDream_rep1,1786987134.292,1.0186,403026,269,1
S5B_ElephantsDream_rep1,1786987135.311,1.0188,117000,78,1
S5B_ElephantsDream_rep1,1786987136.33,1.0198,447000,299,1
S5B_ElephantsDream_rep1,1786987137.349,1.0186,424500,283,1
S5B_ElephantsDream_rep1,1786987138.369,1.02,420000,280,1
S5B_ElephantsDream_rep1,1786987139.389,1.0197,353633,236,1
S5B_ElephantsDream_rep1,1786987140.409,1.0201,274500,183,1
S5B_ElephantsDream_rep1,1786987141.429,1.0198,409392,273,1
S5B_ElephantsDream_rep1,1786987142.449,1.0197,267000,178,1
S5B_ElephantsDream_rep1,1786987143.468,1.0195,502339,335,1
S5B_ElephantsDream_rep1,1786987144.488,1.0197,435672,291,1
S5B_ElephantsDream_rep1,1786987145.508,1.0206,402000,268,1
S5B_ElephantsDream_rep1,1786987146.531,1.0226,522183,349,1
S5B_ElephantsDream_rep1,1786987147.551,1.02,491740,328,1
S5B_ElephantsDream_rep1,1786987148.571,1.0199,429630,287,1
S5B_ElephantsDream_rep1,1786987149.589,1.0186,490500,327,1
S5B_ElephantsDream_rep1,1786987150.608,1.0187,235439,157,1
S5B_ElephantsDream_rep1,1786987151.627,1.0187,13500,9,1
S5B_ElephantsDream_rep1,1786987152.649,1.0219,400500,267,1
S5B_ElephantsDream_rep1,1786987153.667,1.0187,246000,164,1
S5B_ElephantsDream_rep1,1786987154.686,1.0186,102825,69,1
S5B_ElephantsDream_rep1,1786987155.706,1.0197,30000,20,1
S5B_ElephantsDream_rep1,1786987156.726,1.0199,408000,272,1
S5B_ElephantsDream_rep1,1786987157.745,1.0194,334387,223,1
S5B_ElephantsDream_rep1,1786987158.764,1.019,0,0,0
S5B_ElephantsDream_rep1,1786987159.784,1.0201,0,0,0
S5B_ElephantsDream_rep1,1786987160.808,1.024,462000,308,1
S5B_ElephantsDream_rep1,1786987161.828,1.0203,223500,149,1
S5B_ElephantsDream_rep1,1786987162.848,1.0196,80291,54,1
S5B_ElephantsDream_rep1,1786987163.868,1.0198,93000,62,1
S5B_ElephantsDream_rep1,1786987164.888,1.0197,460500,307,1
S5B_ElephantsDream_rep1,1786987165.907,1.0199,221232,148,1
S5B_ElephantsDream_rep1,1786987166.928,1.0202,0,0,0
S5B_ElephantsDream_rep1,1786987167.948,1.0204,0,0,0
S5B_ElephantsDream_rep1,1786987168.968,1.02,480000,320,1
S5B_ElephantsDream_rep1,1786987169.989,1.0207,195368,131,1
S5B_ElephantsDream_rep1,1786987171.009,1.0198,0,0,0
S5B_ElephantsDream_rep1,1786987172.034,1.0257,31500,21,1
S5B_ElephantsDream_rep1,1786987173.054,1.0192,187500,125,1
S5B_ElephantsDream_rep1,1786987174.081,1.0276,489000,326,1
S5B_ElephantsDream_rep1,1786987175.101,1.0203,78497,53,1
S5B_ElephantsDream_rep1,1786987176.121,1.0196,346500,231,1
S5B_ElephantsDream_rep1,1786987177.144,1.0228,460500,307,1
S5B_ElephantsDream_rep1,1786987178.164,1.0206,342000,228,1
S5B_ElephantsDream_rep1,1786987179.184,1.0197,405716,271,1
S5B_ElephantsDream_rep1,1786987180.204,1.0194,406500,271,1
S5B_ElephantsDream_rep1,1786987181.223,1.0193,435000,290,1
S5B_ElephantsDream_rep1,1786987182.242,1.0193,294000,196,1
S5B_ElephantsDream_rep1,1786987183.261,1.0192,265995,178,1
S5B_ElephantsDream_rep1,1786987184.289,1.0273,201000,134,1
S5B_ElephantsDream_rep1,1786987185.308,1.0192,532500,355,1
S5B_ElephantsDream_rep1,1786987186.327,1.0194,400467,267,1
S5B_ElephantsDream_rep1,1786987187.347,1.0193,355500,237,1
S5B_ElephantsDream_rep1,1786987188.367,1.0202,309000,206,1
S5B_ElephantsDream_rep1,1786987189.387,1.0202,327129,219,1
S5B_ElephantsDream_rep1,1786987190.407,1.0202,324000,216,1
S5B_ElephantsDream_rep1,1786987191.428,1.0206,495000,330,1
S5B_ElephantsDream_rep1,1786987192.448,1.0204,232500,155,1
S5B_ElephantsDream_rep1,1786987193.469,1.0205,352724,236,1
S5B_ElephantsDream_rep1,1786987194.497,1.0285,350623,234,1
S5B_ElephantsDream_rep1,1786987195.518,1.0205,286500,191,1
S5B_ElephantsDream_rep1,1786987196.538,1.0208,378325,253,1
S5B_ElephantsDream_rep1,1786987197.558,1.0199,400500,267,1
S5B_ElephantsDream_rep1,1786987198.578,1.0198,284850,190,1
S5B_ElephantsDream_rep1,1786987199.597,1.0188,363000,242,1
S5B_ElephantsDream_rep1,1786987200.615,1.0186,147000,98,1
S5B_ElephantsDream_rep1,1786987201.638,1.0225,404360,270,1
S5B_ElephantsDream_rep1,1786987202.658,1.0203,472500,315,1
S5B_ElephantsDream_rep1,1786987203.677,1.0189,512779,342,1
S5B_ElephantsDream_rep1,1786987204.696,1.0188,303000,202,1
S5B_ElephantsDream_rep1,1786987205.719,1.0228,493500,329,1
S5B_ElephantsDream_rep1,1786987206.737,1.0185,100541,68,1
S5B_ElephantsDream_rep1,1786987207.756,1.0186,43500,29,1
S5B_ElephantsDream_rep1,1786987208.776,1.0199,312000,208,1
S5B_ElephantsDream_rep1,1786987209.796,1.0199,378000,252,1
S5B_ElephantsDream_rep1,1786987210.815,1.0188,247218,165,1
S5B_ElephantsDream_rep1,1786987211.833,1.0188,157500,105,1
S5B_ElephantsDream_rep1,1786987212.852,1.0189,436500,291,1
S5B_ElephantsDream_rep1,1786987213.872,1.0198,451500,301,1
S5B_ElephantsDream_rep1,1786987214.891,1.0188,33871,24,1
S5B_ElephantsDream_rep1,1786987215.911,1.0198,0,0,0
S5B_ElephantsDream_rep1,1786987216.93,1.0198,716672,480,1
S5B_ElephantsDream_rep1,1786987217.95,1.0198,196744,132,1
S5B_ElephantsDream_rep1,1786987218.971,1.0204,0,0,0
S5B_ElephantsDream_rep1,1786987219.991,1.0201,105000,70,1
S5B_ElephantsDream_rep1,1786987221.011,1.0202,349500,233,1
S5B_ElephantsDream_rep1,1786987222.035,1.0237,469500,313,1
S5B_ElephantsDream_rep1,1786987223.055,1.02,406500,271,1
S5B_ElephantsDream_rep1,1786987224.074,1.0196,468634,313,1
S5B_ElephantsDream_rep1,1786987225.094,1.0201,499500,333,1
S5B_ElephantsDream_rep1,1786987226.113,1.0189,492000,328,1
S5B_ElephantsDream_rep1,1786987227.135,1.0217,402114,269,1
S5B_ElephantsDream_rep1,1786987228.155,1.0198,442500,295,1
S5B_ElephantsDream_rep1,1786987229.173,1.0188,532580,356,1
S5B_ElephantsDream_rep1,1786987230.192,1.0189,423000,282,1
S5B_ElephantsDream_rep1,1786987231.212,1.0199,313500,209,1
S5B_ElephantsDream_rep1,1786987232.231,1.0187,351818,235,1
S5B_ElephantsDream_rep1,1786987233.25,1.0187,384000,256,1
S5B_ElephantsDream_rep1,1786987234.268,1.0187,536133,358,1
S5B_ElephantsDream_rep1,1786987235.287,1.019,355500,237,1
S5B_ElephantsDream_rep1,1786987236.308,1.0209,517154,345,1
S5B_ElephantsDream_rep1,1786987237.328,1.0199,435000,290,1
S5B_ElephantsDream_rep1,1786987238.347,1.019,309000,206,1
S5B_ElephantsDream_rep1,1786987239.367,1.0199,435889,291,1
S5B_ElephantsDream_rep1,1786987240.388,1.0205,457500,305,1
S5B_ElephantsDream_rep1,1786987241.409,1.0215,457500,305,1
S5B_ElephantsDream_rep1,1786987242.429,1.0202,431950,288,1
S5B_ElephantsDream_rep1,1786987243.45,1.0204,520500,347,1
S5B_ElephantsDream_rep1,1786987244.469,1.0192,428815,286,1
S5B_ElephantsDream_rep1,1786987245.489,1.0204,358500,239,1
S5B_ElephantsDream_rep1,1786987246.509,1.0202,220500,147,1
S5B_ElephantsDream_rep1,1786987247.533,1.0235,140327,94,1
S5B_ElephantsDream_rep1,1786987248.553,1.0201,390000,260,1
S5B_ElephantsDream_rep1,1786987249.573,1.0199,393000,262,1
S5B_ElephantsDream_rep1,1786987250.597,1.024,294581,197,1
S5B_ElephantsDream_rep1,1786987251.615,1.0186,7500,5,1
S5B_ElephantsDream_rep1,1786987252.636,1.0203,363000,242,1
S5B_ElephantsDream_rep1,1786987253.657,1.0211,402000,268,1
S5B_ElephantsDream_rep1,1786987254.676,1.0187,191499,128,1
S5B_ElephantsDream_rep1,1786987255.694,1.0189,0,0,0
S5B_ElephantsDream_rep1,1786987256.713,1.0187,340592,229,2
S5B_ElephantsDream_rep1,1786987257.732,1.0188,273691,183,1
S5B_ElephantsDream_rep1,1786987258.751,1.019,0,0,0
S5B_ElephantsDream_rep1,1786987259.771,1.0199,0,0,0
S5B_ElephantsDream_rep1,1786987260.791,1.0206,387000,258,1
S5B_ElephantsDream_rep1,1786987261.812,1.0204,79791,54,1
S5B_ElephantsDream_rep1,1786987262.833,1.0212,0,0,0
S5B_ElephantsDream_rep1,1786987263.852,1.019,34500,23,1
S5B_ElephantsDream_rep1,1786987264.872,1.0201,232017,155,1
S5B_ElephantsDream_rep1,1786987265.892,1.0202,0,0,0
S5B_ElephantsDream_rep1,1786987266.913,1.0201,0,0,0
S5B_ElephantsDream_rep1,1786987267.933,1.0201,3000,2,1
S5B_ElephantsDream_rep1,1786987268.953,1.0203,298500,199,1
S5B_ElephantsDream_rep1,1786987269.973,1.0203,411000,274,1
S5B_ElephantsDream_rep1,1786987270.994,1.0205,396890,265,1
S5B_ElephantsDream_rep1,1786987272.014,1.0203,400500,267,1
S5B_ElephantsDream_rep1,1786987273.035,1.0215,344300,230,1
S5B_ElephantsDream_rep1,1786987274.055,1.0192,546000,364,1
S5B_ElephantsDream_rep1,1786987275.075,1.0204,376957,252,1
S5B_ElephantsDream_rep1,1786987276.095,1.0202,324000,216,1
S5B_ElephantsDream_rep1,1786987277.115,1.0196,304500,203,1
S5B_ElephantsDream_rep1,1786987278.137,1.0216,432633,289,1
S5B_ElephantsDream_rep1,1786987279.157,1.0204,414000,276,1
S5B_ElephantsDream_rep1,1786987280.176,1.0192,447000,298,1
S5B_ElephantsDream_rep1,1786987281.196,1.0194,240450,161,1
S5B_ElephantsDream_rep1,1786987282.216,1.0203,310500,207,1
S5B_ElephantsDream_rep1,1786987283.235,1.0193,330000,220,1
S5B_ElephantsDream_rep1,1786987284.262,1.0272,97791,66,1
S5B_ElephantsDream_rep1,1786987285.282,1.02,517500,345,1
S5B_ElephantsDream_rep1,1786987286.301,1.019,509473,340,1
S5B_ElephantsDream_rep1,1786987287.322,1.0203,414000,276,1
S5B_ElephantsDream_rep1,1786987288.342,1.0204,501783,335,1
S5B_ElephantsDream_rep1,1786987289.37,1.0283,379500,253,1
S5B_ElephantsDream_rep1,1786987290.39,1.02,258000,172,1
S5B_ElephantsDream_rep1,1786987291.411,1.0202,526269,351,1
S5B_ElephantsDream_rep1,1786987292.432,1.0215,426000,284,1
S5B_ElephantsDream_rep1,1786987293.452,1.0204,478500,319,1
S5B_ElephantsDream_rep1,1786987294.473,1.0207,206707,138,1
S5B_ElephantsDream_rep1,1786987295.497,1.0242,495000,330,1
