run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S2C_BigBuckBunny_rep1,1786967054.121,1.0001,0,0,0
S2C_BigBuckBunny_rep1,1786967055.128,1.007,0,0,0
S2C_BigBuckBunny_rep1,1786967056.136,1.0083,0,0,0
S2C_BigBuckBunny_rep1,1786967057.143,1.0072,10216,12,2
S2C_BigBuckBunny_rep1,1786967058.15,1.0062,53831,36,1
S2C_BigBuckBunny_rep1,1786967059.156,1.0063,46500,31,1
S2C_BigBuckBunny_rep1,1786967060.162,1.0062,49500,33,1
S2C_BigBuckBunny_rep1,1786967061.169,1.0066,54040,37,2
S2C_BigBuckBunny_rep1,1786967062.175,1.0063,48000,32,1
S2C_BigBuckBunny_rep1,1786967063.181,1.0062,52500,35,1
S2C_BigBuckBunny_rep1,1786967064.188,1.0067,45631,31,1
S2C_BigBuckBunny_rep1,1786967065.195,1.0068,54000,36,1
S2C_BigBuckBunny_rep1,1786967066.201,1.0067,45000,30,1
S2C_BigBuckBunny_rep1,1786967067.208,1.0063,55500,37,1
S2C_BigBuckBunny_rep1,1786967068.214,1.0067,46163,31,1
S2C_BigBuckBunny_rep1,1786967069.221,1.0066,46500,31,1
S2C_BigBuckBunny_rep1,1786967070.227,1.0063,55760,38,1
S2C_BigBuckBunny_rep1,1786967071.234,1.0066,51000,34,1
S2C_BigBuckBunny_rep1,1786967072.241,1.0065,49500,33,1
S2C_BigBuckBunny_rep1,1786967073.247,1.0065,49246,33,1
S2C_BigBuckBunny_rep1,1786967074.254,1.0066,48000,32,1
S2C_BigBuckBunny_rep1,1786967075.26,1.0064,52488,35,1
S2C_BigBuckBunny_rep1,1786967076.267,1.0067,46500,31,1
S2C_BigBuckBunny_rep1,1786967077.273,1.0062,52932,36,1
S2C_BigBuckBunny_rep1,1786967078.279,1.0064,48000,32,1
S2C_BigBuckBunny_rep1,1786967079.286,1.0066,48000,32,1
S2C_BigBuckBunny_rep1,1786967080.292,1.0064,51179,35,1
S2C_BigBuckBunny_rep1,1786967081.299,1.0065,49500,33,1
S2C_BigBuckBunny_rep1,1786967082.306,1.0067,52301,35,1
S2C_BigBuckBunny_rep1,1786967083.312,1.0063,48000,32,1
S2C_BigBuckBunny_rep1,1786967084.318,1.0064,52054,35,1
S2C_BigBuckBunny_rep1,1786967085.325,1.0066,49500,33,1
S2C_BigBuckBunny_rep1,1786967086.331,1.0065,49368,33,1
S2C_BigBuckBunny_rep1,1786967087.338,1.0065,49500,33,1
S2C_BigBuckBunny_rep1,1786967088.344,1.0066,45000,30,1
S2C_BigBuckBunny_rep1,1786967089.351,1.0066,54902,37,1
S2C_BigBuckBunny_rep1,1786967090.358,1.0067,48000,32,1
S2C_BigBuckBunny_rep1,1786967091.364,1.0065,48178,33,1
S2C_BigBuckBunny_rep1,1786967092.371,1.0069,52500,35,1
S2C_BigBuckBunny_rep1,1786967093.378,1.0068,45663,31,1
S2C_BigBuckBunny_rep1,1786967094.385,1.007,55500,37,1
S2C_BigBuckBunny_rep1,1786967095.392,1.0066,46500,31,1
S2C_BigBuckBunny_rep1,1786967096.398,1.007,39062,27,1
S2C_BigBuckBunny_rep1,1786967097.405,1.0068,49500,33,1
S2C_BigBuckBunny_rep1,1786967098.412,1.0065,49500,33,1
S2C_BigBuckBunny_rep1,1786967099.419,1.0069,14142,10,1
S2C_BigBuckBunny_rep1,1786967100.425,1.0066,0,0,0
S2C_BigBuckBunny_rep1,1786967101.432,1.0068,52500,35,1
S2C_BigBuckBunny_rep1,1786967102.439,1.0068,49500,33,1
S2C_BigBuckBunny_rep1,1786967103.445,1.0066,24082,17,1
S2C_BigBuckBunny_rep1,1786967104.453,1.0072,13500,9,1
S2C_BigBuckBunny_rep1,1786967105.46,1.0069,52500,35,1
S2C_BigBuckBunny_rep1,1786967106.467,1.0069,45000,30,1
S2C_BigBuckBunny_rep1,1786967107.473,1.0067,13101,9,1
S2C_BigBuckBunny_rep1,1786967108.48,1.007,0,0,0
S2C_BigBuckBunny_rep1,1786967109.487,1.0068,52500,35,1
S2C_BigBuckBunny_rep1,1786967110.494,1.0068,36614,25,1
S2C_BigBuckBunny_rep1,1786967111.501,1.0068,0,0,0
S2C_BigBuckBunny_rep1,1786967112.507,1.0068,0,0,0
S2C_BigBuckBunny_rep1,1786967113.514,1.0068,52331,35,1
S2C_BigBuckBunny_rep1,1786967114.523,1.0089,48000,32,1
S2C_BigBuckBunny_rep1,1786967115.53,1.0066,49500,33,1
S2C_BigBuckBunny_rep1,1786967116.536,1.0064,54000,36,1
S2C_BigBuckBunny_rep1,1786967117.543,1.0066,46755,32,1
S2C_BigBuckBunny_rep1,1786967118.549,1.0066,49500,33,1
S2C_BigBuckBunny_rep1,1786967119.556,1.0063,48632,33,1
S2C_BigBuckBunny_rep1,1786967120.562,1.0063,54000,36,1
S2C_BigBuckBunny_rep1,1786967121.568,1.0064,47491,32,1
S2C_BigBuckBunny_rep1,1786967122.575,1.0067,54000,36,1
S2C_BigBuckBunny_rep1,1786967123.582,1.0067,45000,30,1
S2C_BigBuckBunny_rep1,1786967124.589,1.0071,50527,34,1
S2C_BigBuckBunny_rep1,1786967125.595,1.0063,50089,34,1
S2C_BigBuckBunny_rep1,1786967126.602,1.0064,49500,33,1
S2C_BigBuckBunny_rep1,1786967127.608,1.0064,49500,33,1
S2C_BigBuckBunny_rep1,1786967128.615,1.0065,52777,36,1
S2C_BigBuckBunny_rep1,1786967129.621,1.0065,49500,33,1
S2C_BigBuckBunny_rep1,1786967130.63,1.0085,49681,34,1
S2C_BigBuckBunny_rep1,1786967131.638,1.0079,46500,31,1
S2C_BigBuckBunny_rep1,1786967132.644,1.0068,49859,34,1
S2C_BigBuckBunny_rep1,1786967133.651,1.0064,54000,36,1
S2C_BigBuckBunny_rep1,1786967134.665,1.0146,48920,33,1
S2C_BigBuckBunny_rep1,1786967135.672,1.0064,49500,33,1
S2C_BigBuckBunny_rep1,1786967136.678,1.0064,49500,33,1
S2C_BigBuckBunny_rep1,1786967137.685,1.0064,48763,33,1
S2C_BigBuckBunny_rep1,1786967138.691,1.0064,49500,33,1
S2C_BigBuckBunny_rep1,1786967139.697,1.0064,16729,13,1
S2C_BigBuckBunny_rep1,1786967140.704,1.0065,15092,12,1
S2C_BigBuckBunny_rep1,1786967141.71,1.0064,58500,39,1
S2C_BigBuckBunny_rep1,1786967142.717,1.0063,26151,18,1
S2C_BigBuckBunny_rep1,1786967143.723,1.0064,0,0,0
S2C_BigBuckBunny_rep1,1786967144.729,1.0065,12000,8,1
S2C_BigBuckBunny_rep1,1786967145.736,1.0064,52500,35,1
S2C_BigBuckBunny_rep1,1786967146.742,1.0064,32477,22,1
S2C_BigBuckBunny_rep1,1786967147.749,1.0064,0,0,0
