run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S4B_TearsOfSteel_rep1,0,0.0,1786979284.217,1786979294.217,6.02313,7.635615,0.0,21.252063,8397244,5611,2,11
S4B_TearsOfSteel_rep1,1,10.0,1786979294.217,1786979304.217,3.053323,3.897411,0.0,12.374312,4257993,2844,2,11
S4B_TearsOfSteel_rep1,2,20.0,1786979304.217,1786979314.217,2.565497,2.772189,0.0,8.220195,3575117,2389,2,11
S4B_TearsOfSteel_rep1,3,30.0,1786979314.217,1786979324.217,2.854043,3.354085,0.0,8.498073,3978332,2658,2,11
S4B_TearsOfSteel_rep1,4,40.0,1786979324.217,1786979334.217,4.185345,6.464886,0.0,17.888655,5838877,3896,1,11
S4B_TearsOfSteel_rep1,5,50.0,1786979334.217,1786979344.217,2.875468,5.128604,0.0,16.720947,4007974,2675,1,11
S4B_TearsOfSteel_rep1,6,60.0,1786979344.217,1786979354.217,2.619106,3.265933,0.0,9.096388,3318151,2217,2,10
S4B_TearsOfSteel_rep1,7,70.0,1786979354.217,1786979364.217,2.351674,2.530763,0.0,7.515534,3279116,2192,2,11
S4B_TearsOfSteel_rep1,8,80.0,1786979364.217,1786979374.217,4.628527,5.535337,0.0,15.904549,6453937,4307,2,11
S4B_TearsOfSteel_rep1,9,90.0,1786979374.217,1786979384.217,3.103904,3.210562,0.0,7.459299,4325963,2888,2,11
S4B_TearsOfSteel_rep1,10,100.0,1786979384.217,1786979394.217,3.720293,5.577415,0.0,16.9428,5190454,3465,2,11
S4B_TearsOfSteel_rep1,11,110.0,1786979394.217,1786979404.217,2.880415,4.883721,0.0,16.9428,4017688,2681,1,11
S4B_TearsOfSteel_rep1,12,120.0,1786979404.217,1786979414.217,1.616792,1.862302,0.0,5.210831,2253883,1507,2,11
S4B_TearsOfSteel_rep1,13,130.0,1786979414.217,1786979424.217,6.014359,12.327551,0.0,41.277711,7621158,5083,1,10
S4B_TearsOfSteel_rep1,14,140.0,1786979424.217,1786979434.217,3.709163,3.834713,0.0,10.547932,5180637,3460,2,11
S4B_TearsOfSteel_rep1,15,150.0,1786979434.217,1786979444.217,1.891185,2.326321,0.0,6.70666,2637252,1762,2,11
S4B_TearsOfSteel_rep1,16,160.0,1786979444.217,1786979454.217,4.812085,5.866586,0.0,18.472915,6713744,4481,2,11
S4B_TearsOfSteel_rep1,17,170.0,1786979454.217,1786979464.217,4.465294,6.550744,0.0,17.69571,6231797,4161,2,11
S4B_TearsOfSteel_rep1,18,180.0,1786979464.217,1786979474.217,2.11115,2.282625,0.0,6.502863,2945425,1969,2,11
S4B_TearsOfSteel_rep1,19,190.0,1786979474.217,1786979484.217,2.335024,3.9724,0.0,12.351478,3255431,2173,1,11
S4B_TearsOfSteel_rep1,20,200.0,1786979484.217,1786979494.217,3.644309,4.085143,0.0,11.933519,4618940,3084,2,10
S4B_TearsOfSteel_rep1,21,210.0,1786979494.217,1786979504.217,1.965217,2.545217,0.0,8.263489,2746687,1836,2,11
S4B_TearsOfSteel_rep1,22,220.0,1786979504.217,1786979514.217,5.944864,12.79941,0.0,44.840524,8295401,5534,1,11
S4B_TearsOfSteel_rep1,23,230.0,1786979514.217,1786979524.217,2.157967,3.023875,0.0,7.454886,3010192,2008,1,11
S4B_TearsOfSteel_rep1,24,240.0,1786979524.217,1786979534.217,5.418502,6.471509,0.0,17.505857,7563329,5045,1,11
S4B_TearsOfSteel_rep1,25,250.0,1786979534.217,1786979544.217,25.444629,33.492745,0.0,104.724331,35498442,23675,2,11
S4B_TearsOfSteel_rep1,26,260.0,1786979544.217,1786979554.217,17.366057,35.409733,0.0,102.297057,22171018,14794,2,10
S4B_TearsOfSteel_rep1,27,270.0,1786979554.217,1786979564.217,0.0,0.0,0.0,0.0,0,0,0,11
S4B_TearsOfSteel_rep1,28,280.0,1786979564.217,1786979574.217,0.0,0.0,0.0,0.0,0,0,0,11
S4B_TearsOfSteel_rep1,29,290.0,1786979574.217,1786979584.217,0.0,0.0,0.0,0.0,0,0,0,11
