run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S5A_OfForestAndMen_rep1,1786985242.621,1.0001,0,0,0
S5A_OfForestAndMen_rep1,1786985243.639,1.0173,0,0,0
S5A_OfForestAndMen_rep1,1786985244.651,1.0119,0,0,0
S5A_OfForestAndMen_rep1,1786985245.662,1.0118,0,0,0
S5A_OfForestAndMen_rep1,1786985246.679,1.0171,4979,7,1
S5A_OfForestAndMen_rep1,1786985247.697,1.0172,108264,75,1
S5A_OfForestAndMen_rep1,1786985248.715,1.0184,329808,221,1
S5A_OfForestAndMen_rep1,1786985249.732,1.0172,214841,144,1
S5A_OfForestAndMen_rep1,1786985250.75,1.0173,127540,86,2
S5A_OfForestAndMen_rep1,1786985251.767,1.0175,74620,50,1
S5A_OfForestAndMen_rep1,1786985252.785,1.0176,73500,49,1
S5A_OfForestAndMen_rep1,1786985253.802,1.0173,154434,105,2
S5A_OfForestAndMen_rep1,1786985254.819,1.0174,241615,162,1
S5A_OfForestAndMen_rep1,1786985255.837,1.0173,198000,132,1
S5A_OfForestAndMen_rep1,1786985256.855,1.0185,111000,74,1
S5A_OfForestAndMen_rep1,1786985257.874,1.0185,66651,45,1
S5A_OfForestAndMen_rep1,1786985258.892,1.0184,121500,81,1
S5A_OfForestAndMen_rep1,1786985259.911,1.0185,96000,64,1
S5A_OfForestAndMen_rep1,1786985260.929,1.0185,76500,51,1
S5A_OfForestAndMen_rep1,1786985261.947,1.0185,56335,38,1
S5A_OfForestAndMen_rep1,1786985262.974,1.0266,106500,71,1
S5A_OfForestAndMen_rep1,1786985263.993,1.0185,103500,69,1
S5A_OfForestAndMen_rep1,1786985265.011,1.0185,88500,59,1
S5A_OfForestAndMen_rep1,1786985266.032,1.0208,91075,61,1
S5A_OfForestAndMen_rep1,1786985267.049,1.0173,82500,55,1
S5A_OfForestAndMen_rep1,1786985268.066,1.0173,64500,43,1
S5A_OfForestAndMen_rep1,1786985269.084,1.0172,70500,47,1
S5A_OfForestAndMen_rep1,1786985270.101,1.0174,79500,53,1
S5A_OfForestAndMen_rep1,1786985271.119,1.0177,49500,33,1
S5A_OfForestAndMen_rep1,1786985272.144,1.0256,52500,35,1
S5A_OfForestAndMen_rep1,1786985273.162,1.0178,46500,31,1
S5A_OfForestAndMen_rep1,1786985274.181,1.0188,67500,45,1
S5A_OfForestAndMen_rep1,1786985275.198,1.0174,105000,70,1
S5A_OfForestAndMen_rep1,1786985276.217,1.0184,87526,59,1
S5A_OfForestAndMen_rep1,1786985277.235,1.0181,38724,26,1
S5A_OfForestAndMen_rep1,1786985278.252,1.0175,60426,41,1
S5A_OfForestAndMen_rep1,1786985279.27,1.0175,63000,42,1
S5A_OfForestAndMen_rep1,1786985280.289,1.0188,78166,53,1
S5A_OfForestAndMen_rep1,1786985281.307,1.0181,112630,76,1
S5A_OfForestAndMen_rep1,1786985282.325,1.0188,138000,92,1
S5A_OfForestAndMen_rep1,1786985283.343,1.0179,100677,68,1
S5A_OfForestAndMen_rep1,1786985284.362,1.0185,130500,87,1
S5A_OfForestAndMen_rep1,1786985285.381,1.0193,138567,93,1
S5A_OfForestAndMen_rep1,1786985286.4,1.019,141000,94,1
S5A_OfForestAndMen_rep1,1786985287.419,1.0189,178500,119,1
S5A_OfForestAndMen_rep1,1786985288.438,1.019,72080,49,1
S5A_OfForestAndMen_rep1,1786985289.457,1.0185,39000,26,1
S5A_OfForestAndMen_rep1,1786985290.475,1.0186,67500,45,1
S5A_OfForestAndMen_rep1,1786985291.494,1.0189,66000,44,1
S5A_OfForestAndMen_rep1,1786985292.513,1.019,99774,67,1
S5A_OfForestAndMen_rep1,1786985293.533,1.02,136500,91,1
S5A_OfForestAndMen_rep1,1786985294.552,1.0186,66821,45,1
S5A_OfForestAndMen_rep1,1786985295.569,1.0176,70500,47,1
S5A_OfForestAndMen_rep1,1786985296.586,1.0173,28500,19,1
S5A_OfForestAndMen_rep1,1786985297.608,1.0217,84000,56,1
S5A_OfForestAndMen_rep1,1786985298.627,1.0191,94497,64,1
S5A_OfForestAndMen_rep1,1786985299.649,1.0221,97500,65,1
S5A_OfForestAndMen_rep1,1786985300.667,1.0179,112500,75,1
S5A_OfForestAndMen_rep1,1786985301.685,1.0179,61847,42,1
S5A_OfForestAndMen_rep1,1786985302.703,1.0179,66000,44,1
S5A_OfForestAndMen_rep1,1786985303.721,1.018,87918,59,1
S5A_OfForestAndMen_rep1,1786985304.739,1.018,109500,73,1
S5A_OfForestAndMen_rep1,1786985305.758,1.0189,109500,73,1
S5A_OfForestAndMen_rep1,1786985306.776,1.0186,128027,86,1
S5A_OfForestAndMen_rep1,1786985307.796,1.0193,103500,69,1
S5A_OfForestAndMen_rep1,1786985308.815,1.0192,73444,49,1
S5A_OfForestAndMen_rep1,1786985309.833,1.0181,129000,86,1
S5A_OfForestAndMen_rep1,1786985310.851,1.0181,97097,65,1
S5A_OfForestAndMen_rep1,1786985311.87,1.0191,82500,55,1
S5A_OfForestAndMen_rep1,1786985312.889,1.0188,97500,65,1
S5A_OfForestAndMen_rep1,1786985313.908,1.0191,47251,32,1
S5A_OfForestAndMen_rep1,1786985314.927,1.019,60000,40,1
S5A_OfForestAndMen_rep1,1786985315.946,1.0188,51000,34,1
S5A_OfForestAndMen_rep1,1786985316.965,1.0189,66000,44,1
S5A_OfForestAndMen_rep1,1786985317.984,1.0189,80443,54,1
S5A_OfForestAndMen_rep1,1786985319.003,1.0189,124500,83,1
S5A_OfForestAndMen_rep1,1786985320.024,1.0216,106698,72,1
S5A_OfForestAndMen_rep1,1786985321.042,1.0176,0,0,0
S5A_OfForestAndMen_rep1,1786985322.059,1.0177,15000,10,1
S5A_OfForestAndMen_rep1,1786985323.077,1.0177,111000,74,1
S5A_OfForestAndMen_rep1,1786985324.095,1.0178,69000,46,1
S5A_OfForestAndMen_rep1,1786985325.113,1.0176,37500,25,1
S5A_OfForestAndMen_rep1,1786985326.133,1.02,24755,17,1
S5A_OfForestAndMen_rep1,1786985327.151,1.0184,45000,30,1
S5A_OfForestAndMen_rep1,1786985328.169,1.0175,54000,36,1
S5A_OfForestAndMen_rep1,1786985329.186,1.0175,73500,49,1
S5A_OfForestAndMen_rep1,1786985330.204,1.0176,107545,75,2
S5A_OfForestAndMen_rep1,1786985331.23,1.0265,305056,204,1
S5A_OfForestAndMen_rep1,1786985332.248,1.0182,264000,176,1
S5A_OfForestAndMen_rep1,1786985333.266,1.0176,128205,86,1
S5A_OfForestAndMen_rep1,1786985334.285,1.0187,127500,85,1
S5A_OfForestAndMen_rep1,1786985335.303,1.0185,135000,90,1
S5A_OfForestAndMen_rep1,1786985336.331,1.0279,77663,52,1
S5A_OfForestAndMen_rep1,1786985337.35,1.019,102000,68,1
S5A_OfForestAndMen_rep1,1786985338.369,1.0189,99000,66,1
S5A_OfForestAndMen_rep1,1786985339.388,1.0188,124500,83,1
S5A_OfForestAndMen_rep1,1786985340.406,1.0187,91446,61,1
S5A_OfForestAndMen_rep1,1786985341.425,1.0191,93000,62,1
S5A_OfForestAndMen_rep1,1786985342.444,1.019,79500,53,1
S5A_OfForestAndMen_rep1,1786985343.464,1.0191,107661,72,1
S5A_OfForestAndMen_rep1,1786985344.482,1.0189,97500,65,1
S5A_OfForestAndMen_rep1,1786985345.502,1.0196,154500,103,1
S5A_OfForestAndMen_rep1,1786985346.524,1.0216,132719,89,1
S5A_OfForestAndMen_rep1,1786985347.542,1.0186,111000,74,1
S5A_OfForestAndMen_rep1,1786985348.561,1.0186,72000,48,1
S5A_OfForestAndMen_rep1,1786985349.579,1.0185,66000,44,1
S5A_OfForestAndMen_rep1,1786985350.598,1.0188,108954,73,1
S5A_OfForestAndMen_rep1,1786985351.617,1.0187,148500,99,1
S5A_OfForestAndMen_rep1,1786985352.641,1.0239,130500,87,1
S5A_OfForestAndMen_rep1,1786985353.659,1.0176,80910,54,1
S5A_OfForestAndMen_rep1,1786985354.676,1.0177,112500,75,1
S5A_OfForestAndMen_rep1,1786985355.694,1.0175,48000,32,1
S5A_OfForestAndMen_rep1,1786985356.711,1.0176,49500,33,1
S5A_OfForestAndMen_rep1,1786985357.73,1.0182,51000,34,1
S5A_OfForestAndMen_rep1,1786985358.748,1.018,76994,52,1
S5A_OfForestAndMen_rep1,1786985359.766,1.0185,72000,48,1
S5A_OfForestAndMen_rep1,1786985360.784,1.0183,111000,74,1
S5A_OfForestAndMen_rep1,1786985361.802,1.0175,52500,35,1
S5A_OfForestAndMen_rep1,1786985362.82,1.0177,69000,46,1
S5A_OfForestAndMen_rep1,1786985363.837,1.0177,61825,42,1
