run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S5C_OfForestAndMen_rep1,0,0.0,1786989632.351,1786989642.351,6.607174,6.425827,0.0,16.59425,9281675,6198,2,11
S5C_OfForestAndMen_rep1,1,10.0,1786989642.351,1786989652.351,2.840415,3.384267,0.0,9.716694,3988912,2661,1,11
S5C_OfForestAndMen_rep1,2,20.0,1786989652.351,1786989662.351,2.605287,4.548271,0.0,14.186095,3658710,2441,1,11
S5C_OfForestAndMen_rep1,3,30.0,1786989662.351,1786989672.351,4.222269,6.47298,0.0,18.528967,5934834,3958,1,11
S5C_OfForestAndMen_rep1,4,40.0,1786989672.351,1786989682.351,4.012516,6.557974,0.0,19.263296,5119753,3414,1,10
S5C_OfForestAndMen_rep1,5,50.0,1786989682.351,1786989692.351,5.475785,7.649582,0.0,20.280772,7706514,5140,1,11
S5C_OfForestAndMen_rep1,6,60.0,1786989692.351,1786989702.351,5.011923,7.89074,0.0,20.43565,7034039,4691,1,11
S5C_OfForestAndMen_rep1,7,70.0,1786989702.351,1786989712.351,5.488584,8.74003,0.0,20.208587,7705040,5139,1,11
S5C_OfForestAndMen_rep1,8,80.0,1786989712.351,1786989722.351,3.689381,2.968915,0.0,7.611019,5177533,3456,1,11
S5C_OfForestAndMen_rep1,9,90.0,1786989722.351,1786989732.351,5.937633,6.360087,0.0,19.433151,7584914,5058,1,10
S5C_OfForestAndMen_rep1,10,100.0,1786989732.351,1786989742.351,5.406714,7.866922,0.0,19.433151,7601969,5069,1,11
S5C_OfForestAndMen_rep1,11,110.0,1786989742.351,1786989752.351,3.766655,6.073361,0.0,18.245466,5287539,3527,1,11
S5C_OfForestAndMen_rep1,12,120.0,1786989752.351,1786989762.351,3.187999,6.60509,0.0,18.113802,4482831,2990,1,11
S5C_OfForestAndMen_rep1,13,130.0,1786989762.351,1786989772.351,5.876369,8.51103,0.0,19.797178,7500437,5002,1,10
S5C_OfForestAndMen_rep1,14,140.0,1786989772.351,1786989782.351,5.382832,7.526833,0.0,19.502968,7565520,5046,1,11
S5C_OfForestAndMen_rep1,15,150.0,1786989782.351,1786989792.351,5.055076,7.501513,0.0,18.987228,7096634,4733,1,11
S5C_OfForestAndMen_rep1,16,160.0,1786989792.351,1786989802.351,3.619366,7.595575,0.0,19.824367,5091746,3396,1,11
S5C_OfForestAndMen_rep1,17,170.0,1786989802.351,1786989812.351,5.505607,8.626787,0.0,20.038304,7740131,5161,1,11
S5C_OfForestAndMen_rep1,18,180.0,1786989812.351,1786989822.351,3.49177,5.809268,0.0,18.732499,4456771,2972,1,10
S5C_OfForestAndMen_rep1,19,190.0,1786989822.351,1786989832.351,5.094055,6.500653,0.0,19.316918,7155385,4771,1,11
S5C_OfForestAndMen_rep1,20,200.0,1786989832.351,1786989842.351,3.90746,6.478032,0.0,16.415751,5483642,3656,1,11
S5C_OfForestAndMen_rep1,21,210.0,1786989842.351,1786989852.351,4.559606,7.298586,0.0,18.951236,6404038,4271,1,11
S5C_OfForestAndMen_rep1,22,220.0,1786989852.351,1786989862.351,3.912952,7.587829,0.0,19.991411,5497074,3665,1,11
S5C_OfForestAndMen_rep1,23,230.0,1786989862.351,1786989872.351,6.018698,8.202267,0.0,19.499234,7685460,5125,1,10
S5C_OfForestAndMen_rep1,24,240.0,1786989872.351,1786989882.351,5.348245,7.307189,0.0,18.774351,7519675,5015,1,11
S5C_OfForestAndMen_rep1,25,250.0,1786989882.351,1786989892.351,5.429887,7.961188,0.0,20.03314,7628927,5088,1,11
S5C_OfForestAndMen_rep1,26,260.0,1786989892.351,1786989902.351,3.610643,7.514396,0.0,19.906613,5071536,3383,1,11
S5C_OfForestAndMen_rep1,27,270.0,1786989902.351,1786989912.351,0.001139,0.001507,0.0,0.003136,1600,4,1,11
S5C_OfForestAndMen_rep1,28,280.0,1786989912.351,1786989922.351,0.0,0.0,0.0,0.0,0,0,0,10
S5C_OfForestAndMen_rep1,29,290.0,1786989922.351,1786989932.351,0.0,0.0,0.0,0.0,0,0,0,11
