run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S3B_TheSwissAccount_rep1,0,0.0,1786975516.196,1786975526.196,2.600403,1.189892,0.593722,5.051383,3620128,2420,2,11
S3B_TheSwissAccount_rep1,1,10.0,1786975526.196,1786975536.196,1.559036,1.999574,0.0,5.051383,2170157,1449,1,11
S3B_TheSwissAccount_rep1,2,20.0,1786975536.196,1786975546.196,1.649205,2.116875,0.0,5.064743,2294825,1531,1,11
S3B_TheSwissAccount_rep1,3,30.0,1786975546.196,1786975556.196,1.484048,2.230412,0.0,6.431768,2066038,1379,1,11
S3B_TheSwissAccount_rep1,4,40.0,1786975556.196,1786975566.196,13.703654,12.849483,0.0,33.866885,19079997,12726,1,11
S3B_TheSwissAccount_rep1,5,50.0,1786975566.196,1786975576.196,13.917047,17.871676,0.0,45.978514,19371139,12924,1,11
S3B_TheSwissAccount_rep1,6,60.0,1786975576.196,1786975586.196,5.031353,6.095877,0.0,14.670884,6363649,4244,1,10
S3B_TheSwissAccount_rep1,7,70.0,1786975586.196,1786975596.196,3.536038,5.058241,0.0,14.92072,4922372,3283,1,11
S3B_TheSwissAccount_rep1,8,80.0,1786975596.196,1786975606.196,3.31628,4.775594,0.0,14.153389,4618778,3080,1,11
S3B_TheSwissAccount_rep1,9,90.0,1786975606.196,1786975616.196,2.43146,5.163994,0.0,13.960893,3386544,2259,1,11
S3B_TheSwissAccount_rep1,10,100.0,1786975616.196,1786975626.196,3.784195,6.102037,0.0,14.789217,5271056,3516,1,11
S3B_TheSwissAccount_rep1,11,110.0,1786975626.196,1786975636.196,2.625391,5.431665,0.0,15.053244,3655597,2438,1,11
S3B_TheSwissAccount_rep1,12,120.0,1786975636.196,1786975646.196,3.445431,5.624951,0.0,13.909203,4798586,3201,1,11
S3B_TheSwissAccount_rep1,13,130.0,1786975646.196,1786975656.196,3.008179,5.932916,0.0,17.723795,4191848,2795,1,11
S3B_TheSwissAccount_rep1,14,140.0,1786975656.196,1786975666.196,4.471435,5.881334,0.0,16.041767,5657289,3773,1,10
S3B_TheSwissAccount_rep1,15,150.0,1786975666.196,1786975676.196,4.823112,6.276897,0.0,16.041767,6714566,4477,1,11
S3B_TheSwissAccount_rep1,16,160.0,1786975676.196,1786975686.196,3.725414,5.582778,0.0,16.790826,5187561,3460,1,11
S3B_TheSwissAccount_rep1,17,170.0,1786975686.196,1786975696.196,3.36479,4.707211,0.0,12.330055,4691096,3129,1,11
S3B_TheSwissAccount_rep1,18,180.0,1786975696.196,1786975706.196,3.74731,5.243024,0.0,13.785083,5217609,3480,1,11
S3B_TheSwissAccount_rep1,19,190.0,1786975706.196,1786975716.196,2.492525,5.23926,0.0,14.837665,3470223,2314,1,11
S3B_TheSwissAccount_rep1,20,200.0,1786975716.196,1786975726.196,3.690636,6.037385,0.0,16.370778,5137587,3427,1,11
S3B_TheSwissAccount_rep1,21,210.0,1786975726.196,1786975736.196,2.593583,5.183172,0.0,14.824777,3620510,2415,1,11
S3B_TheSwissAccount_rep1,22,220.0,1786975736.196,1786975746.196,4.821348,6.359495,0.0,15.854909,6100355,4069,1,10
S3B_TheSwissAccount_rep1,23,230.0,1786975746.196,1786975756.196,3.053487,5.800596,0.0,16.349644,4260033,2841,1,11
S3B_TheSwissAccount_rep1,24,240.0,1786975756.196,1786975766.196,0.001149,0.00152,0.0,0.003161,1600,4,1,11
S3B_TheSwissAccount_rep1,25,250.0,1786975766.196,1786975776.196,0.0,0.0,0.0,0.0,0,0,0,11
S3B_TheSwissAccount_rep1,26,260.0,1786975776.196,1786975786.196,0.0,0.0,0.0,0.0,0,0,0,11
S3B_TheSwissAccount_rep1,27,270.0,1786975786.196,1786975796.196,0.0,0.0,0.0,0.0,0,0,0,11
S3B_TheSwissAccount_rep1,28,280.0,1786975796.196,1786975806.196,3.7e-05,0.000118,0.0,0.00041,52,1,1,11
S3B_TheSwissAccount_rep1,29,290.0,1786975806.196,1786975816.196,0.0,0.0,0.0,0.0,0,0,0,11
S3B_TheSwissAccount_rep1,30,300.0,1786975816.196,1786975826.196,0.000158,0.000158,0.0,0.000316,40,1,1,2
